attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
226,0,0,0,0,1,0,159
242,1,0,1,0,0,0,159
410,1,0,1,0,0,0,159
483,1,1,1,1,1,0,159
552,1,0,0,1,1,0,159
700,1,0,1,0,0,0,159
947,0,0,0,0,1,0,159
1124,1,1,0,0,0,0,159
1171,0,1,0,1,0,0,159
1280,1,0,1,1,0,0,159
1416,1,0,1,0,0,0,159
2274,1,0,1,0,0,0,159
2730,0,0,1,1,0,0,159
2855,1,1,0,0,0,0,159
2866,0,1,1,0,1,0,159
2882,1,1,1,1,1,0,159
3262,0,0,0,0,1,0,159
3272,0,1,0,1,0,0,159
3353,1,0,1,0,0,0,159
3618,1,1,0,0,0,0,159
4074,1,1,0,0,0,0,159
4148,0,1,1,0,1,0,159
4181,0,0,0,0,1,0,159
4601,1,1,1,1,1,0,159
4690,0,0,0,0,1,0,159
5024,1,1,1,1,1,0,159
5121,0,0,1,1,0,0,159
5242,0,1,1,0,1,0,159
5538,0,0,1,1,0,0,159
5620,0,0,1,1,0,0,159
5843,1,0,1,0,0,0,159
6297,0,0,0,0,1,0,159
6637,1,0,1,0,0,0,159
6715,0,0,0,0,1,0,159
7016,1,1,1,1,1,0,159
7032,0,0,0,0,1,0,159
7224,1,0,1,0,0,0,159
7235,0,1,1,0,1,0,159
7456,0,0,1,1,0,0,159
7626,1,1,0,0,0,0,159
7630,1,1,1,1,1,0,159
7737,0,1,1,0,1,0,159
8109,1,0,0,1,1,0,159
8147,0,1,0,0,0,0,159
8238,0,0,0,0,1,0,159
8576,1,1,0,0,0,0,159
8798,1,1,1,1,1,0,159
9025,0,0,1,1,0,0,159
9215,0,0,0,0,1,0,159
9225,0,1,1,0,1,0,159
9306,1,1,1,0,1,1,159
9389,1,1,0,0,0,0,159
9450,0,0,1,1,0,0,159
9498,1,1,1,1,1,0,159
9751,1,1,1,1,1,0,159
9911,1,0,0,1,1,0,159
9977,0,1,1,0,1,0,159
10064,0,0,0,0,1,0,159
10097,1,0,0,1,1,0,159
10360,1,1,0,0,0,0,159
10435,1,0,0,1,1,0,159
10697,0,1,0,1,0,0,159
10818,1,1,0,0,0,0,159
10879,0,0,0,0,1,0,159
11209,1,0,1,0,0,0,159
11213,0,0,0,0,1,0,159
11399,0,0,0,0,1,0,159
11536,1,0,0,1,1,0,159
11565,0,0,0,0,1,0,159
11576,1,1,0,0,0,0,159
11683,0,1,1,0,1,0,159
11697,1,0,0,1,1,0,159
11775,1,0,0,1,1,0,159
11885,1,0,1,0,0,0,159
12063,1,0,1,0,0,0,159
12182,0,1,0,1,0,0,159
12296,0,1,0,1,0,0,159
12304,0,1,1,0,1,0,159
12373,0,0,0,0,1,0,159
12644,1,1,1,1,1,0,159
12781,1,0,0,1,1,0,159
12898,1,1,1,1,1,0,159
12915,0,0,1,1,0,0,159
12961,1,0,1,0,0,0,159
12967,1,0,1,0,0,0,159
12988,1,1,1,1,1,0,159
13007,1,1,1,1,1,0,159
13025,1,0,0,1,1,0,159
13091,0,1,0,1,0,0,159
13095,0,0,1,1,0,0,159
13125,1,1,0,0,0,0,159
13155,1,1,1,1,1,0,159
13296,1,1,1,1,1,0,159
13330,0,1,0,1,0,0,159
13525,0,0,1,1,0,0,159
13573,0,0,1,1,0,0,159
13617,1,0,1,0,0,0,159
13625,1,1,0,0,0,0,159
13669,1,1,0,0,0,0,159
13779,1,0,0,1,1,0,159
13827,1,1,1,1,1,0,159
13836,0,0,1,1,0,0,159
13907,0,1,1,0,1,0,159
13926,0,0,0,0,1,0,159
13959,0,1,1,0,1,0,159
13968,0,0,0,0,1,0,159
13974,1,1,1,1,1,0,159
14095,0,0,1,1,0,0,159
14209,0,0,1,1,0,0,159
14282,1,1,1,1,1,0,159
14380,0,0,0,0,1,0,159
14415,1,1,1,1,1,0,159
14631,1,1,0,0,0,0,159
14735,0,0,0,0,1,0,159
14742,1,0,1,0,0,0,159
14982,0,0,0,0,1,0,159
14998,0,1,0,1,0,0,159
15877,1,0,1,0,0,0,159
15926,1,0,1,0,0,0,159
16131,1,0,0,1,1,0,159
16249,0,0,0,0,1,0,159
16299,0,1,0,1,0,0,159
16413,0,0,1,1,0,0,159
16586,0,0,0,0,1,0,159
16606,0,0,1,1,0,0,159
16609,0,1,1,0,1,0,159
16804,1,0,0,1,1,0,159
16860,1,1,1,1,1,0,159
16943,1,1,0,0,0,0,159
17018,0,1,1,0,1,0,159
17356,0,1,1,0,1,0,159
17393,1,1,1,1,1,0,159
17464,1,0,1,0,0,0,159
17595,1,1,0,0,0,0,159
17750,1,1,0,0,0,0,159
17811,1,1,1,1,1,0,159
17832,1,0,1,0,0,0,159
17840,0,1,0,1,0,0,159
17965,1,0,0,1,1,0,159
17992,0,1,1,0,1,0,159
18169,1,1,1,1,1,0,159
18233,1,0,0,1,1,0,159
18366,0,0,0,0,1,0,159
18374,1,1,0,0,0,0,159
18425,0,1,0,1,0,0,159
18548,1,1,0,0,0,0,159
18714,1,1,1,1,1,0,159
18746,1,1,0,0,0,0,159
19324,1,1,0,0,0,0,159
19386,0,1,0,1,0,0,159
19455,1,1,1,1,1,0,159
19562,1,1,1,1,1,0,159
19653,1,0,1,0,0,0,159
19658,1,1,0,0,0,0,159
19770,1,0,1,0,0,0,159
19962,0,1,1,0,1,0,159
20350,0,1,1,0,1,0,159
20506,1,1,0,0,0,0,159
20616,0,1,1,0,1,0,159
20776,1,1,1,1,1,0,159
20782,0,1,1,0,1,0,159
21086,1,0,1,0,0,0,159
21231,1,0,1,0,0,0,159
21371,0,0,1,1,0,0,159
21644,1,0,0,1,1,0,159
22209,1,0,0,1,1,0,159
22263,0,1,1,0,1,0,159
22408,0,1,0,1,0,0,159
22410,1,1,1,1,1,0,159
22736,1,1,1,1,1,0,159
22762,0,1,1,0,1,0,159
23084,0,0,1,1,0,0,159
23220,0,0,0,0,1,0,159
23386,1,0,1,0,0,0,159
23439,0,0,1,1,0,0,159
23489,0,1,1,0,1,0,159
23510,0,1,0,1,0,0,159
23583,1,1,0,0,0,0,159
23693,0,1,1,0,1,0,159
23729,1,0,0,1,1,0,159
23805,1,0,1,0,0,0,159
23843,1,1,1,1,1,0,159
23939,0,1,1,0,1,0,159
24141,1,1,1,1,1,0,159
24149,1,0,0,0,1,1,159
