attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
1445,0,1,0,1,0,0,129
2706,1,0,1,0,0,0,129
4934,0,1,1,0,1,0,129
6984,1,0,1,0,0,0,129
11226,0,0,0,0,1,0,129
13670,0,0,1,1,0,0,129
14293,1,1,0,0,0,0,129
19225,1,1,0,0,0,0,129
21666,0,1,0,1,0,0,129
23678,1,0,1,0,0,0,129
24667,0,0,1,1,0,0,129
26906,1,0,1,0,0,0,129
27422,1,0,1,0,0,0,129
32835,0,1,1,0,1,0,129
35475,1,0,1,1,0,0,129
35664,1,0,0,1,1,0,129
36704,1,0,1,0,0,0,129
40897,0,0,1,1,0,0,129
49508,1,0,1,0,0,0,129
59873,0,0,1,1,0,0,129
63749,1,1,0,0,0,0,129
64640,1,1,0,0,0,0,129
65427,0,0,0,0,1,0,129
68321,1,0,0,1,1,0,105
71329,1,1,1,1,1,0,105
76201,1,1,1,1,1,0,105
76889,1,0,0,1,1,0,105
78121,1,0,0,1,1,0,105
79336,1,0,0,1,1,0,105
91315,1,0,1,0,0,0,105
92897,1,0,0,1,1,0,105
93815,1,1,1,1,1,0,105
98785,1,1,1,1,1,0,105
99219,1,1,1,1,1,0,105
102177,1,0,0,1,1,0,105
102311,1,0,0,1,1,0,105
103443,1,1,0,1,0,0,105
105341,1,0,1,0,0,0,105
108481,1,0,1,0,0,0,105
109448,1,1,1,1,1,0,105
112691,0,0,1,1,0,0,105
116347,0,0,1,1,0,0,105
118786,1,1,0,0,0,0,105
119528,1,0,0,1,1,0,105
121428,1,0,1,0,0,0,105
123438,1,1,0,0,0,0,105
123839,0,1,1,1,1,1,105
125830,1,0,1,0,0,0,105
127705,0,1,1,0,1,0,105
127972,0,1,1,0,1,0,105
130779,1,0,0,1,1,0,105
132794,1,1,1,1,1,0,106
133151,1,0,1,0,0,0,106
133256,0,0,1,1,0,0,106
134230,0,1,0,1,0,0,106
134398,1,0,0,1,1,0,106
138045,1,1,0,0,0,0,106
143066,1,1,1,1,1,0,106
152304,1,0,0,1,1,0,106
153644,1,0,1,0,0,0,106
156314,1,1,0,0,0,0,106
166401,0,0,1,1,0,0,106
175435,1,1,0,0,0,0,106
177020,0,1,1,0,1,0,106
181040,1,1,1,0,1,1,106
190347,0,0,1,1,0,0,106
190488,1,1,1,1,1,0,106
190625,1,1,1,1,1,0,106
190810,1,1,1,1,1,0,106
191342,1,1,1,1,1,0,106
194639,1,1,1,1,1,0,106
197750,1,0,1,0,0,0,156
201833,1,1,1,1,1,0,156
203305,1,0,1,1,0,0,156
204680,1,0,1,1,0,0,156
214076,1,1,0,0,0,0,156
216288,0,0,1,1,0,0,156
219468,1,0,1,0,0,0,156
219533,1,0,1,0,0,0,156
221302,1,1,0,0,0,0,156
222850,0,1,0,1,0,0,156
223502,0,0,1,1,0,0,156
224264,0,0,1,1,0,0,156
231576,0,0,0,0,1,0,156
233124,1,1,0,0,0,0,156
234110,0,0,1,1,0,0,156
235253,1,0,1,0,0,0,156
235493,1,1,0,0,0,0,156
236617,0,1,0,1,0,0,156
238581,0,0,1,1,0,0,156
243476,0,1,1,0,1,0,156
245061,1,1,1,1,1,0,156
246938,1,0,0,1,1,0,156
249462,1,0,1,0,0,0,156
249665,0,1,0,1,0,0,156
251307,0,1,0,1,0,0,156
255036,1,1,0,0,0,0,156
256443,0,1,0,0,0,0,156
258404,1,0,0,1,1,0,156
259584,1,0,1,0,0,0,156
260418,0,0,0,0,1,0,156
262075,0,0,1,1,0,0,156
262556,1,0,0,1,1,0,104
264777,0,1,1,0,1,0,104
269658,1,0,0,1,1,0,104
273071,1,0,0,1,1,0,104
