attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
15449,1,0,0,1,1,0,121
53810,0,0,0,0,1,0,121
60283,0,0,1,1,0,0,121
78060,0,0,1,1,0,0,89
80990,1,1,1,1,1,0,89
82575,1,1,0,0,0,0,89
88310,1,0,0,1,1,0,89
132380,1,0,0,1,1,0,118
137541,0,1,1,0,1,0,118
140513,1,0,1,1,0,0,118
148597,0,0,0,1,1,1,118
188621,0,0,0,0,1,0,118
261832,1,1,0,0,0,0,86
311991,1,0,1,0,0,0,119
315108,1,1,0,0,0,0,119
388299,0,1,0,1,0,0,120
431346,1,1,0,0,0,0,111
490104,1,0,1,0,0,0,153
498692,0,1,0,1,0,0,153
574132,1,1,0,0,0,0,126
607947,0,0,0,0,1,0,107
623579,1,1,0,0,0,0,107
631426,1,1,1,1,1,0,107
645810,1,0,0,1,1,0,107
678506,0,0,1,1,0,0,169
679831,1,1,0,1,0,0,169
704561,0,1,0,1,0,0,169
708641,1,0,1,0,0,0,169
757441,0,1,0,1,0,0,110
765854,1,0,0,1,1,0,110
807283,1,1,0,1,0,0,135
815415,1,0,1,1,0,0,135
820404,0,1,1,0,1,0,135
831862,0,1,0,1,0,0,135
875306,1,0,0,1,1,0,130
897799,0,1,0,1,0,0,130
919530,1,0,0,1,1,0,110
928624,0,1,0,1,0,0,110
944766,1,0,1,0,0,0,110
956844,0,0,0,0,1,0,110
968031,1,0,0,1,1,0,110
1007235,1,0,0,1,1,0,131
1028131,1,0,1,0,0,0,131
1029508,1,0,1,0,0,0,131
1030460,0,0,0,0,1,0,131
1047662,1,1,0,0,0,0,131
1064574,1,0,0,1,1,0,122
1092242,1,1,1,1,1,0,122
1112231,0,0,0,0,1,0,122
1139718,1,0,0,1,1,0,158
1176178,0,0,0,0,1,0,158
1208981,1,1,0,0,0,0,162
1219300,0,0,0,0,1,0,162
1232895,1,1,0,1,0,0,162
1241318,1,0,0,1,1,0,162
1318423,1,0,1,0,0,0,115
1403772,1,1,1,1,1,0,101
1410038,0,0,1,1,0,0,101
1435524,1,1,1,1,1,0,101
1450895,0,1,1,0,1,0,147
1455074,0,0,1,1,0,0,147
1457082,0,0,0,0,1,0,147
1494256,1,0,0,1,1,0,147
1584409,1,1,0,0,0,0,113
1616908,0,1,0,0,0,0,113
1650782,1,1,0,1,0,0,118
1668579,0,1,1,1,1,1,118
1716235,1,0,1,0,0,0,116
1740327,1,1,0,0,0,0,116
1817292,0,0,1,1,0,0,124
1826939,1,0,1,0,0,0,124
1934844,0,0,1,1,0,0,140
1938026,0,0,1,1,0,0,140
1942808,0,0,0,0,1,0,140
1958690,0,0,0,1,1,1,140
1989022,0,0,0,0,1,0,92
2037310,1,1,1,1,1,0,116
2052889,0,1,1,0,1,0,116
2082450,1,1,0,0,0,0,116
2084145,0,0,1,1,0,0,116
2121792,1,1,1,1,1,0,97
2125178,1,0,1,0,0,0,97
2170814,0,0,1,1,0,0,125
2213836,0,1,1,0,1,0,125
2241568,0,1,1,0,1,0,96
2243820,1,0,1,0,0,0,96
2273626,0,1,1,0,1,0,96
2299694,0,1,1,0,1,0,119
2304977,0,1,0,1,0,0,119
2310319,0,1,0,1,0,0,119
2311975,0,1,0,0,0,0,119
2316445,0,1,1,0,1,0,119
2319682,0,0,0,0,1,0,119
2347462,1,0,0,0,1,1,119
2349441,1,1,1,1,1,0,119
2369291,1,1,0,1,0,0,155
2398343,1,1,0,0,0,0,155
2416637,0,0,1,1,0,0,155
2471483,1,0,0,1,1,0,148
2559836,0,0,0,0,1,0,131
2615333,0,1,0,1,0,0,131
2642249,0,0,1,1,0,0,147
2661049,1,0,1,0,0,0,147
2662845,1,0,0,1,1,0,147
2670441,1,0,0,1,1,0,147
2679773,0,1,1,0,1,0,147
2696638,1,0,0,1,1,0,165
2716379,1,1,0,1,0,0,165
2737141,0,1,1,0,1,0,165
2746149,0,0,1,1,0,0,165
2749207,1,0,0,1,1,0,165
2756523,1,1,1,1,1,0,199
2780641,0,1,0,0,0,0,199
2782602,1,0,1,0,0,0,199
2834402,0,0,0,0,1,0,127
2856321,0,1,0,1,0,0,127
2879544,0,0,1,0,0,0,127
2890958,0,1,0,1,0,0,132
2917385,1,0,0,0,1,1,132
2923350,1,1,1,1,1,0,132
