attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
15427,0,1,1,0,1,0,50,1,9,0
32597,0,0,0,0,1,0,50,1,9,0
37758,1,0,1,0,0,0,50,1,9,0
42723,0,0,0,0,1,0,50,1,9,0
44938,0,1,0,1,0,0,50,1,9,0
49895,0,0,0,0,1,0,50,1,9,0
57635,1,1,1,1,1,0,50,1,9,0
64898,1,1,1,1,1,0,50,1,9,0
65164,1,0,1,0,0,0,50,1,9,0
66084,0,1,0,1,0,0,255,1,9,0
66187,0,0,1,1,0,0,255,1,9,0
67406,1,1,0,0,0,0,255,1,9,0
69923,1,0,1,0,0,0,255,1,9,0
71158,0,0,1,1,0,0,255,1,9,0
72034,0,0,0,0,1,0,255,1,9,0
72288,0,1,0,1,0,0,255,1,9,0
73157,1,1,1,1,1,0,255,1,9,0
73456,1,1,0,0,0,0,255,1,9,0
77608,1,0,0,1,1,0,255,1,9,0
78813,1,0,0,1,1,0,255,1,9,0
78954,1,1,0,0,0,0,255,1,9,0
83247,1,0,0,1,1,0,255,1,9,0
84074,1,0,1,0,0,0,255,1,9,0
86247,1,0,1,0,0,0,255,1,9,0
87838,1,0,1,0,0,0,255,1,9,0
88109,0,1,1,0,1,0,255,1,9,0
88795,0,0,1,1,0,0,255,1,9,0
90967,1,1,0,0,0,0,255,1,9,0
91733,1,0,0,1,1,0,255,1,9,0
91843,0,0,1,0,0,0,255,1,9,0
92887,0,0,0,0,1,0,255,1,9,0
92930,0,0,1,1,0,0,255,1,9,0
94021,1,1,0,0,0,0,255,1,9,0
98063,0,1,0,1,0,0,255,1,9,0
98081,1,1,1,1,1,0,255,1,9,0
98542,1,1,0,1,0,0,255,1,9,0
98928,0,0,1,1,0,0,255,1,9,0
99681,1,1,1,1,1,0,255,1,9,0
102297,1,1,0,0,0,0,255,1,9,0
103670,1,1,0,0,0,0,255,1,9,0
106660,0,1,1,0,1,0,255,1,9,0
109649,0,0,1,1,0,0,255,1,9,0
111536,0,1,1,0,1,0,255,1,9,0
112314,0,1,0,1,0,0,255,1,9,0
113752,0,1,0,1,0,0,255,1,9,0
116020,1,0,1,0,0,0,255,1,9,0
116662,0,1,1,0,1,0,255,1,9,0
119244,0,0,0,0,1,0,255,1,9,0
119998,1,0,1,0,0,0,255,1,9,0
122673,1,0,0,1,1,0,255,1,9,0
125952,0,0,0,0,1,0,255,1,9,0
126243,1,1,1,1,1,0,255,1,9,0
127452,1,1,0,1,0,0,255,1,9,0
131012,0,0,0,0,1,0,255,1,9,0
184748,0,1,1,1,1,1,9,1,9,0
191897,0,1,0,1,0,0,9,1,9,0
192203,1,0,1,1,0,0,9,1,9,0
192361,0,0,0,0,1,0,9,1,9,0
198466,1,1,1,1,1,0,131,1,9,0
198999,1,1,1,1,1,0,131,1,9,0
200183,1,1,1,1,1,0,131,1,9,0
204434,1,0,1,0,0,0,131,1,9,0
207402,0,1,1,0,1,0,131,1,9,0
223414,0,0,0,0,1,0,131,1,9,0
224522,1,1,0,0,0,0,131,1,9,0
225506,1,0,0,1,1,0,131,1,9,0
233185,0,0,0,0,1,0,131,1,9,0
234964,0,0,0,0,1,0,131,1,9,0
241640,0,1,0,1,0,0,131,1,9,0
241788,0,1,0,1,0,0,131,1,9,0
250445,1,1,0,0,0,0,131,1,9,0
252109,1,1,1,1,1,0,131,1,9,0
255786,1,1,1,1,1,0,131,1,9,0
258124,0,0,1,1,0,0,131,1,9,0
266251,1,1,1,1,1,0,255,1,9,0
269287,0,1,0,1,0,0,255,1,9,0
270984,1,1,0,0,0,0,255,1,9,0
275964,0,1,0,1,0,0,255,1,9,0
276276,1,0,0,1,1,0,255,1,9,0
280150,0,0,0,0,1,0,255,1,9,0
280504,0,0,1,1,0,0,255,1,9,0
281372,1,0,1,0,0,0,255,1,9,0
281620,1,0,1,0,0,0,255,1,9,0
281915,0,1,0,1,0,0,255,1,9,0
282734,0,1,1,0,1,0,255,1,9,0
284898,0,1,1,0,1,0,255,1,9,0
288023,0,1,1,0,1,0,255,1,9,0
289798,0,0,1,1,0,0,255,1,9,0
294780,0,0,1,1,0,0,255,1,9,0
295694,0,1,1,0,1,0,255,1,9,0
296335,1,1,0,0,0,0,255,1,9,0
298295,0,1,1,0,1,0,255,1,9,0
300788,1,1,1,1,1,0,255,1,9,0
301750,0,0,0,0,1,0,255,1,9,0
303591,0,0,0,0,1,0,255,1,9,0
304990,1,0,1,0,0,0,255,1,9,0
306695,0,1,1,0,1,0,255,1,9,0
309548,1,1,0,0,0,0,255,1,9,0
311576,0,0,1,1,0,0,255,1,9,0
314064,0,1,1,0,1,0,255,1,9,0
316577,0,0,0,0,1,0,255,1,9,0
320400,1,1,0,0,0,0,255,1,9,0
320962,0,0,1,0,0,0,255,1,9,0
322020,0,1,1,0,1,0,255,1,9,0
322396,0,0,1,1,0,0,255,1,9,0
322675,0,1,1,0,1,0,255,1,9,0
324495,0,0,1,1,0,0,255,1,9,0
325937,1,0,1,0,0,0,255,1,9,0
329852,0,0,1,1,0,0,6,2,9,0
392540,1,1,0,1,0,0,6,2,9,0
400057,0,1,1,0,1,0,111,2,9,0
405454,0,0,1,1,0,0,111,2,9,0
409203,0,0,0,0,1,0,111,2,9,0
417218,1,0,1,0,0,0,111,2,9,0
417770,0,1,1,0,1,0,111,2,9,0
417983,1,1,1,1,1,0,111,2,9,0
418334,1,1,0,0,0,0,111,2,9,0
421709,1,0,1,0,0,0,111,2,9,0
421784,1,0,0,1,1,0,111,2,9,0
423748,1,0,0,1,1,0,111,2,9,0
425265,0,1,0,1,0,0,111,2,9,0
427974,1,0,1,0,0,0,111,2,9,0
430017,1,1,1,1,1,0,111,2,9,0
430956,1,0,1,0,0,0,111,2,9,0
433755,0,0,0,0,1,0,111,2,9,0
443063,1,0,1,0,0,0,111,2,9,0
446868,1,1,0,0,0,0,111,2,9,0
449967,0,0,1,0,0,0,111,2,9,0
454271,0,1,1,0,1,0,111,2,9,0
455869,1,0,0,0,1,1,111,2,9,0
460111,0,1,1,0,1,0,162,2,9,0
468331,1,1,1,1,1,0,162,2,9,0
471276,0,0,1,1,0,0,162,2,9,0
474587,1,0,0,1,1,0,162,2,9,0
475270,1,1,0,0,0,0,162,2,9,0
475532,0,1,0,1,0,0,162,2,9,0
476403,0,0,1,1,0,0,162,2,9,0
480910,0,0,1,1,0,0,162,2,9,0
483012,1,1,1,1,1,0,162,2,9,0
487360,0,0,1,0,0,0,162,2,9,0
487679,1,1,0,0,0,0,162,2,9,0
488526,0,1,1,0,1,0,162,2,9,0
490905,0,0,1,1,0,0,162,2,9,0
494663,0,1,1,0,1,0,162,2,9,0
494920,0,1,1,0,1,0,162,2,9,0
505075,0,1,0,1,0,0,162,2,9,0
506302,1,1,1,1,1,0,162,2,9,0
511030,1,1,1,1,1,0,162,2,9,0
512077,0,1,1,0,1,0,162,2,9,0
513349,0,0,1,1,0,0,162,2,9,0
515713,0,0,1,1,0,0,162,2,9,0
515743,0,1,0,1,0,0,162,2,9,0
523198,1,1,1,1,1,0,162,2,9,0
527232,1,0,1,0,0,0,37,2,9,0
538177,1,1,1,0,1,1,37,2,9,0
539367,1,1,0,0,0,0,37,2,9,0
572276,1,1,1,1,1,0,37,2,9,0
575090,0,1,0,1,0,0,37,2,9,0
575943,0,0,1,1,0,0,37,2,9,0
577819,0,0,0,0,1,0,37,2,9,0
595576,1,0,0,1,1,0,35,2,9,0
597561,0,0,0,0,1,0,35,2,9,0
602420,1,0,1,0,0,0,35,2,9,0
602664,1,0,1,0,0,0,35,2,9,0
603188,1,0,1,0,0,0,35,2,9,0
628390,0,1,0,1,0,0,35,2,9,0
644172,1,1,0,0,0,0,35,2,9,0
655579,1,1,0,0,0,0,200,2,9,0
658060,0,1,0,0,0,0,200,2,9,0
659652,0,0,0,0,1,0,200,2,9,0
664894,1,0,1,0,0,0,200,2,9,0
665851,0,0,1,1,0,0,200,2,9,0
671367,1,0,0,1,1,0,200,2,9,0
672243,0,1,0,1,0,0,200,2,9,0
672246,0,1,0,1,0,0,200,2,9,0
673112,1,0,1,0,0,0,200,2,9,0
676591,0,0,0,0,1,0,200,2,9,0
683841,0,1,0,1,0,0,200,2,9,0
686216,0,1,0,1,0,0,200,2,9,0
689542,1,1,0,0,0,0,200,2,9,0
693567,0,0,0,0,1,0,200,2,9,0
695447,0,0,0,0,1,0,200,2,9,0
701239,1,0,0,1,1,0,200,2,9,0
701682,0,1,0,1,0,0,200,2,9,0
702985,1,1,1,1,1,0,200,2,9,0
705115,1,1,1,1,1,0,200,2,9,0
707724,1,1,0,0,0,0,200,2,9,0
707728,1,0,1,0,0,0,200,2,9,0
707999,1,1,0,0,0,0,200,2,9,0
708643,0,0,1,1,0,0,200,2,9,0
710816,1,0,1,0,0,0,200,2,9,0
714566,1,0,1,0,0,0,200,2,9,0
714881,1,1,0,0,0,0,200,2,9,0
715654,1,0,0,1,1,0,200,2,9,0
715935,0,0,1,1,0,0,200,2,9,0
718586,0,1,1,0,1,0,200,2,9,0
719103,1,0,0,1,1,0,200,2,9,0
723053,1,0,0,1,1,0,127,2,9,0
737864,0,1,0,1,0,0,127,2,9,0
740891,1,0,1,0,0,0,127,2,9,0
742049,1,0,0,0,1,1,127,2,9,0
743683,1,1,1,1,1,0,127,2,9,0
745504,1,0,0,1,1,0,127,2,9,0
750908,1,1,0,0,0,0,127,2,9,0
753423,1,1,0,0,0,0,127,2,9,0
758255,0,0,1,1,0,0,127,2,9,0
760506,1,1,1,1,1,0,127,2,9,0
767427,0,1,0,0,0,0,127,2,9,0
771322,0,1,1,0,1,0,127,2,9,0
777542,0,0,0,0,1,0,127,2,9,0
777759,1,1,0,0,0,0,127,2,9,0
787784,0,0,0,0,1,0,161,2,9,0
789664,1,0,1,0,0,0,161,2,9,0
790865,1,1,1,1,1,0,161,2,9,0
791628,1,0,1,0,0,0,161,2,9,0
794964,1,1,0,0,0,0,161,2,9,0
795588,0,1,1,0,1,0,161,2,9,0
797809,0,1,0,1,0,0,161,2,9,0
798409,0,1,1,0,1,0,161,2,9,0
803257,0,0,0,0,1,0,161,2,9,0
806606,0,0,1,1,0,0,161,2,9,0
809465,1,1,1,1,1,0,161,2,9,0
819524,1,0,1,0,0,0,161,2,9,0
821986,1,0,1,0,0,0,161,2,9,0
822293,1,0,1,0,0,0,161,2,9,0
829366,1,1,1,1,1,0,161,2,9,0
837314,1,0,0,1,1,0,161,2,9,0
843093,1,1,1,1,1,0,161,2,9,0
844762,1,1,0,0,0,0,161,2,9,0
852729,1,0,1,0,0,0,255,2,9,0
853067,0,1,0,1,0,0,255,2,9,0
853215,1,0,1,0,0,0,255,2,9,0
853935,0,1,1,0,1,0,255,2,9,0
854150,1,0,1,0,0,0,255,2,9,0
858142,1,0,1,0,0,0,255,2,9,0
858896,0,0,1,1,0,0,255,2,9,0
863880,1,0,0,1,1,0,255,2,9,0
865490,1,1,0,0,0,0,255,2,9,0
869418,0,1,1,0,1,0,255,2,9,0
874087,1,0,0,1,1,0,255,2,9,0
874530,0,0,1,1,0,0,255,2,9,0
876613,1,1,0,0,0,0,255,2,9,0
877128,0,1,1,0,1,0,255,2,9,0
877679,1,1,1,1,1,0,255,2,9,0
880258,0,1,1,0,1,0,255,2,9,0
881100,0,1,1,0,1,0,255,2,9,0
