attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
12006,1,0,0,1,1,0,83,1,9,0
22160,1,1,1,1,1,0,83,1,9,0
23555,0,1,0,1,0,0,83,1,9,0
54889,0,1,0,1,0,0,83,1,9,0
55899,0,1,1,0,1,0,83,1,9,0
63269,1,1,1,1,1,0,83,1,9,0
66247,1,1,1,1,1,0,125,1,9,0
67804,1,0,1,0,0,0,125,1,9,0
73941,0,1,1,0,1,0,125,1,9,0
81654,1,0,0,1,1,0,125,1,9,0
97889,1,1,1,1,1,0,125,1,9,0
106606,0,1,0,1,0,0,125,1,9,0
109990,1,1,0,0,0,0,125,1,9,0
119040,1,0,0,0,1,1,125,1,9,0
126379,1,0,1,0,0,0,125,1,9,0
131672,1,1,1,0,1,1,118,1,9,0
135350,0,0,0,1,1,1,118,1,9,0
145394,1,0,0,1,1,0,118,1,9,0
147804,0,1,0,0,0,0,118,1,9,0
150900,1,1,0,0,0,0,118,1,9,0
153747,1,0,0,1,1,0,118,1,9,0
157426,0,1,0,1,0,0,118,1,9,0
157709,0,0,1,1,0,0,118,1,9,0
162039,1,1,1,1,1,0,118,1,9,0
183055,1,0,0,1,1,0,118,1,9,0
185693,1,1,1,1,1,0,118,1,9,0
187578,0,0,0,0,1,0,118,1,9,0
188538,0,1,1,1,1,1,118,1,9,0
191605,1,1,0,0,0,0,118,1,9,0
191846,0,1,0,1,0,0,118,1,9,0
196329,0,0,0,0,1,0,118,1,9,0
202664,0,0,1,1,0,0,98,1,9,0
218902,1,1,0,1,0,0,98,1,9,0
219574,0,1,1,0,1,0,98,1,9,0
220211,0,1,0,1,0,0,98,1,9,0
221125,1,0,1,0,0,0,98,1,9,0
225765,0,1,1,0,1,0,98,1,9,0
228745,1,0,0,1,1,0,98,1,9,0
231221,1,1,1,1,1,0,98,1,9,0
236796,0,1,1,0,1,0,98,1,9,0
239365,0,1,0,1,0,0,98,1,9,0
242506,0,0,1,1,0,0,98,1,9,0
273648,0,0,1,1,0,0,67,1,9,0
288208,0,1,1,0,1,0,67,1,9,0
304110,1,0,1,0,0,0,67,1,9,0
328828,1,0,1,0,0,0,83,1,9,0
331249,1,1,1,1,1,0,83,1,9,0
345494,0,1,1,0,1,0,83,1,9,0
347821,1,1,0,0,0,0,83,1,9,0
370075,1,0,1,0,0,0,83,1,9,0
374016,0,0,0,0,1,0,83,1,9,0
376211,1,1,0,0,0,0,83,1,9,0
383896,0,0,1,1,0,0,83,1,9,0
385480,0,1,0,1,0,0,83,1,9,0
390488,1,1,1,0,1,1,83,1,9,0
396914,0,1,1,0,1,0,139,2,12,0
401153,1,0,0,1,1,0,139,2,12,0
402530,0,1,0,1,0,0,139,2,12,0
403028,0,1,1,0,1,0,139,2,12,0
405185,1,1,1,1,1,0,139,2,12,0
408901,0,1,0,1,0,0,139,2,12,0
409378,1,0,1,0,0,0,139,2,12,0
412410,0,0,1,1,0,0,139,2,12,0
412798,0,1,1,0,1,0,139,2,12,0
418451,0,0,0,0,1,0,139,2,12,0
423397,1,0,0,1,1,0,139,2,12,0
423820,0,0,1,1,0,0,139,2,12,0
425276,0,0,0,0,1,0,139,2,12,0
428530,0,1,1,0,1,0,139,2,12,0
430646,0,1,1,1,1,1,139,2,12,0
431392,0,0,0,0,1,0,139,2,12,0
431872,1,0,0,0,1,1,139,2,12,0
434046,0,0,0,0,1,0,139,2,12,0
436233,0,1,1,0,1,0,139,2,12,0
438045,1,1,1,1,1,0,139,2,12,0
438805,0,1,1,0,1,0,139,2,12,0
440001,0,1,0,1,0,0,139,2,12,0
446263,1,0,1,0,0,0,139,2,12,0
464409,1,0,1,0,0,0,139,2,12,0
471083,0,0,0,0,1,0,139,2,12,0
472992,0,0,1,1,0,0,139,2,12,0
473257,0,1,1,0,1,0,139,2,12,0
473388,1,1,0,0,0,0,139,2,12,0
475858,1,0,0,1,1,0,139,2,12,0
478248,1,0,1,0,0,0,139,2,12,0
481245,0,0,0,0,1,0,139,2,12,0
481611,1,0,1,0,0,0,139,2,12,0
483631,0,0,1,1,0,0,139,2,12,0
492768,1,1,0,0,0,0,139,2,12,0
506046,0,1,1,0,1,0,139,2,12,0
507015,0,1,1,0,1,0,139,2,12,0
509922,1,0,1,0,0,0,139,2,12,0
512238,0,1,1,0,1,0,139,2,12,0
515644,0,1,0,1,0,0,139,2,12,0
518718,1,0,1,0,0,0,139,2,12,0
518734,0,0,0,0,1,0,139,2,12,0
527471,1,1,1,1,1,0,66,2,12,0
539248,1,1,1,1,1,0,66,2,12,0
545007,0,1,0,1,0,0,66,2,12,0
574455,0,1,1,0,1,0,66,2,12,0
597158,0,0,1,1,0,0,203,2,12,0
599957,1,1,1,0,1,1,203,2,12,0
602008,0,1,0,1,0,0,203,2,12,0
604796,0,0,0,0,1,0,203,2,12,0
604869,1,1,1,1,1,0,203,2,12,0
605612,1,1,0,0,0,0,203,2,12,0
606793,0,1,1,0,1,0,203,2,12,0
609456,1,0,0,1,1,0,203,2,12,0
609865,0,1,0,1,0,0,203,2,12,0
613231,0,0,0,1,1,1,203,2,12,0
614350,1,0,0,1,1,0,203,2,12,0
618201,1,0,0,1,1,0,203,2,12,0
621730,1,1,1,1,1,0,203,2,12,0
621999,1,0,0,1,1,0,203,2,12,0
622942,1,0,0,1,1,0,203,2,12,0
636427,1,0,1,0,0,0,203,2,12,0
639517,1,0,1,0,0,0,203,2,12,0
642501,1,1,1,1,1,0,203,2,12,0
646331,0,0,0,0,1,0,203,2,12,0
653258,0,1,0,1,0,0,203,2,12,0
654254,0,1,0,1,0,0,203,2,12,0
656639,0,1,0,1,0,0,161,2,12,0
656941,0,0,0,0,1,0,161,2,12,0
661212,0,0,0,0,1,0,161,2,12,0
662685,1,0,1,0,0,0,161,2,12,0
665765,0,1,0,1,0,0,161,2,12,0
670841,0,0,0,0,1,0,161,2,12,0
685830,0,0,0,0,1,0,161,2,12,0
688623,0,0,1,1,0,0,161,2,12,0
689146,1,1,1,1,1,0,161,2,12,0
694254,1,0,1,0,0,0,161,2,12,0
695554,0,1,1,0,1,0,161,2,12,0
702710,1,0,1,0,0,0,161,2,12,0
704000,1,1,1,1,1,0,161,2,12,0
704562,0,1,1,0,1,0,161,2,12,0
725173,1,0,0,1,1,0,102,2,12,0
732453,0,1,1,1,1,1,102,2,12,0
739305,1,0,1,0,0,0,102,2,12,0
753635,1,0,1,0,0,0,102,2,12,0
764301,1,0,0,0,1,1,102,2,12,0
768803,0,0,0,0,1,0,102,2,12,0
775198,0,1,1,0,1,0,102,2,12,0
777617,1,1,0,0,0,0,102,2,12,0
816541,1,1,0,0,0,0,111,2,12,0
816583,1,1,0,0,0,0,111,2,12,0
817959,1,1,0,0,0,0,111,2,12,0
822856,1,0,1,0,0,0,111,2,12,0
827406,0,1,1,0,1,0,111,2,12,0
831449,0,0,1,0,0,0,111,2,12,0
836787,1,0,1,0,0,0,111,2,12,0
838579,0,1,0,1,0,0,111,2,12,0
845141,1,1,1,1,1,0,111,2,12,0
849757,1,0,0,1,1,0,111,2,12,0
851045,0,0,0,0,1,0,111,2,12,0
858791,0,1,1,0,1,0,127,2,12,0
860258,0,0,1,1,0,0,127,2,12,0
867610,1,0,0,1,1,0,127,2,12,0
872118,0,1,1,0,1,0,127,2,12,0
872759,0,0,1,1,0,0,127,2,12,0
881766,0,0,0,0,1,0,127,2,12,0
881908,0,0,0,0,1,0,127,2,12,0
882658,1,1,1,1,1,0,127,2,12,0
883498,1,1,1,1,1,0,127,2,12,0
884542,0,1,0,1,0,0,127,2,12,0
884997,1,1,1,1,1,0,127,2,12,0
886035,0,1,1,0,1,0,127,2,12,0
887234,0,1,1,0,1,0,127,2,12,0
888503,1,1,0,0,0,0,127,2,12,0
894477,0,0,1,0,0,0,127,2,12,0
897142,1,1,1,1,1,0,127,2,12,0
910018,0,1,1,0,1,0,127,2,12,0
912564,1,0,0,1,1,0,127,2,12,0
920365,1,0,1,0,0,0,99,2,12,0
924315,0,1,1,0,1,0,99,2,12,0
924441,1,0,1,0,0,0,99,2,12,0
928996,1,0,1,0,0,0,99,2,12,0
929466,0,1,1,0,1,0,99,2,12,0
930301,1,0,1,0,0,0,99,2,12,0
931069,0,0,0,0,1,0,99,2,12,0
941760,0,1,1,0,1,0,99,2,12,0
946527,1,1,1,1,1,0,99,2,12,0
947216,1,0,1,0,0,0,99,2,12,0
953188,1,0,1,0,0,0,99,2,12,0
954419,0,1,1,0,1,0,99,2,12,0
954741,1,0,1,0,0,0,99,2,12,0
960436,1,1,0,0,0,0,99,2,12,0
968461,0,0,1,1,0,0,99,2,12,0
971663,1,1,0,0,0,0,99,2,12,0
972526,0,0,1,1,0,0,99,2,12,0
973627,1,1,1,1,1,0,99,2,12,0
981102,0,1,0,1,0,0,99,2,12,0
984348,1,1,1,1,1,0,121,2,12,0
992495,1,0,1,0,0,0,121,2,12,0
998443,1,1,0,0,0,0,121,2,12,0
1009892,0,1,0,1,0,0,121,2,12,0
1013154,1,0,0,1,1,0,121,2,12,0
1022522,0,0,0,0,1,0,121,2,12,0
1024746,0,0,1,1,0,0,121,2,12,0
1025743,0,1,0,1,0,0,121,2,12,0
1028172,0,0,0,0,1,0,121,2,12,0
1028873,1,1,0,0,0,0,121,2,12,0
1033925,1,1,1,1,1,0,121,2,12,0
1037716,0,0,0,0,1,0,121,2,12,0
1037956,0,1,1,1,1,1,121,2,12,0
1044607,0,1,0,1,0,0,121,2,12,0
1046484,1,1,1,1,1,0,121,2,12,0
1049087,0,0,1,1,0,0,57,2,12,0
1055768,0,1,1,0,1,0,57,2,12,0
1067246,1,0,1,0,0,0,57,2,12,0
1070127,1,1,0,0,0,0,57,2,12,0
1075746,1,0,1,0,0,0,57,2,12,0
1083669,0,0,1,0,0,0,57,2,12,0
1100977,1,0,0,1,1,0,57,2,12,0
1102121,0,1,1,0,1,0,57,2,12,0
1108296,1,0,1,1,0,0,57,2,12,0
1110117,1,1,1,1,1,0,57,2,12,0
1114446,0,1,0,1,0,0,170,2,12,0
1117686,1,1,0,0,0,0,170,2,12,0
1118516,0,1,0,1,0,0,170,2,12,0
1121685,0,0,1,1,0,0,170,2,12,0
1123074,0,1,1,1,1,1,170,2,12,0
1124820,0,1,1,0,1,0,170,2,12,0
1124989,0,1,1,0,1,0,170,2,12,0
1127156,0,0,1,1,0,0,170,2,12,0
1128116,0,1,1,0,1,0,170,2,12,0
1131258,0,1,0,1,0,0,170,2,12,0
1132588,0,0,1,1,0,0,170,2,12,0
1133301,1,0,1,0,0,0,170,2,12,0
1144234,0,1,0,1,0,0,170,2,12,0
1151110,0,0,0,0,1,0,170,2,12,0
1153964,0,1,0,1,0,0,170,2,12,0
1154631,1,1,1,1,1,0,170,2,12,0
1162496,0,1,0,1,0,0,170,2,12,0
1163088,1,1,0,0,0,0,170,2,12,0
1169701,0,1,0,1,0,0,170,2,12,0
1173875,0,1,0,1,0,0,170,2,12,0
1180076,0,1,0,1,0,0,152,2,12,0
1180630,0,0,1,1,0,0,152,2,12,0
1182246,0,1,1,0,1,0,152,2,12,0
1189660,0,1,1,0,1,0,152,2,12,0
1199382,1,1,1,1,1,0,152,2,12,0
1200804,1,1,0,0,0,0,152,2,12,0
1203618,0,0,1,1,0,0,152,2,12,0
1205119,0,1,1,0,1,0,152,2,12,0
1205774,1,1,0,0,0,0,152,2,12,0
1210093,0,0,0,0,1,0,152,2,12,0
1210577,0,1,0,1,0,0,152,2,12,0
1216004,1,0,1,0,0,0,152,2,12,0
1221615,0,1,0,1,0,0,152,2,12,0
1221791,1,0,1,0,0,0,152,2,12,0
1227225,1,0,1,0,0,0,152,2,12,0
1231507,0,1,1,0,1,0,152,2,12,0
1238411,0,0,1,1,0,0,152,2,12,0
1238549,0,1,1,0,1,0,152,2,12,0
1238908,1,1,0,0,0,0,152,2,12,0
1239054,1,1,0,1,0,0,152,2,12,0
1243541,1,1,0,0,0,0,152,2,12,0
1262505,0,1,0,1,0,0,117,2,12,0
1276953,1,1,1,1,1,0,117,2,12,0
1277335,1,0,0,1,1,0,117,2,12,0
1277496,1,1,0,0,0,0,117,2,12,0
1279549,0,1,0,1,0,0,117,2,12,0
1282020,1,1,0,0,0,0,117,2,12,0
1285741,1,0,0,1,1,0,117,2,12,0
1295481,1,1,0,0,0,0,117,2,12,0
1304990,1,1,1,1,1,0,117,2,12,0
1309427,0,0,0,0,1,0,117,2,12,0
1313297,0,0,0,0,1,0,98,2,12,0
1323575,1,0,1,0,0,0,98,2,12,0
1324570,1,0,0,1,1,0,98,2,12,0
1325398,0,1,1,0,1,0,98,2,12,0
1326075,0,1,0,1,0,0,98,2,12,0
1334004,0,0,1,0,0,0,98,2,12,0
1334251,0,0,1,1,0,0,98,2,12,0
1343605,1,0,1,0,0,0,98,2,12,0
1354249,1,1,1,1,1,0,98,2,12,0
1356151,1,0,1,0,0,0,98,2,12,0
1356523,0,1,1,0,1,0,98,2,12,0
1361742,1,0,0,1,1,0,98,2,12,0
1371116,0,1,0,1,0,0,98,2,12,0
1375335,0,1,1,0,1,0,98,2,12,0
1375363,1,1,0,0,0,0,98,2,12,0
1377076,0,0,0,0,1,0,251,2,12,0
1379107,1,0,0,1,1,0,251,2,12,0
1381187,0,0,1,1,0,0,251,2,12,0
1384513,0,0,0,0,1,0,251,2,12,0
1386505,0,1,0,0,0,0,251,2,12,0
1387981,0,0,0,0,1,0,251,2,12,0
1391727,1,1,1,1,1,0,251,2,12,0
1400039,1,0,0,1,1,0,251,2,12,0
1410257,0,0,1,1,0,0,251,2,12,0
1411914,0,0,1,1,0,0,251,2,12,0
1415424,0,1,1,1,1,1,251,2,12,0
1416087,1,1,1,1,1,0,251,2,12,0
1416267,1,1,1,1,1,0,251,2,12,0
1416823,0,1,0,1,0,0,251,2,12,0
1418131,1,1,1,1,1,0,251,2,12,0
1418707,1,0,0,1,1,0,251,2,12,0
1422787,0,0,1,0,0,0,251,2,12,0
1423713,1,0,1,0,0,0,251,2,12,0
1432498,1,1,1,1,1,0,251,2,12,0
1433089,0,0,0,0,1,0,251,2,12,0
1433783,0,0,1,1,0,0,251,2,12,0
1433804,0,0,1,1,0,0,251,2,12,0
1435029,1,1,1,1,1,0,251,2,12,0
1435790,1,0,1,0,0,0,251,2,12,0
1444822,0,0,1,1,0,0,100,2,12,0
1450725,1,1,1,1,1,0,100,2,12,0
1457741,0,0,1,1,0,0,100,2,12,0
1464569,0,0,1,1,0,0,100,2,12,0
1465441,0,0,1,0,0,0,100,2,12,0
1466190,1,0,0,1,1,0,100,2,12,0
1468732,1,0,0,1,1,0,100,2,12,0
1478784,1,0,0,1,1,0,100,2,12,0
1480481,1,0,0,1,1,0,100,2,12,0
1480771,0,0,0,0,1,0,100,2,12,0
1484402,1,0,1,0,0,0,100,2,12,0
1486188,1,0,1,0,0,0,100,2,12,0
1487997,1,0,1,0,0,0,100,2,12,0
1488773,1,1,1,1,1,0,100,2,12,0
1508062,1,1,0,0,0,0,154,2,12,0
1509925,1,1,0,0,0,0,154,2,12,0
1512712,1,1,0,0,0,0,154,2,12,0
1513486,1,1,1,1,1,0,154,2,12,0
1519654,0,1,0,1,0,0,154,2,12,0
1527043,1,0,1,0,0,0,154,2,12,0
1547560,0,0,1,1,0,0,154,2,12,0
