attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
706,0,0,0,0,1,0,99,1,9,0
789,1,0,0,1,1,0,99,1,9,0
797,1,0,0,1,1,0,99,1,9,0
865,0,0,0,0,1,0,99,1,9,0
973,1,0,0,1,1,0,99,1,9,0
1057,0,0,1,1,0,0,99,1,9,0
1275,1,0,1,1,0,0,99,1,9,0
1449,0,1,1,0,1,0,99,1,9,0
1570,0,0,1,1,0,0,99,1,9,0
1640,0,1,1,0,1,0,99,1,9,0
1810,0,1,0,1,0,0,99,1,9,0
2566,0,1,1,0,1,0,99,1,9,0
2701,1,1,0,0,0,0,99,1,9,0
3023,1,1,0,0,0,0,99,1,9,0
3196,1,1,0,0,0,0,99,1,9,0
3217,1,1,1,1,1,0,99,1,9,0
3319,1,1,1,1,1,0,99,1,9,0
3426,1,1,0,0,0,0,99,1,9,0
3778,0,1,1,0,1,0,99,1,9,0
3880,1,0,0,1,1,0,99,1,9,0
3934,0,0,1,1,0,0,99,1,9,0
4014,1,0,1,0,0,0,99,1,9,0
4071,0,1,0,1,0,0,99,1,9,0
4213,1,1,0,0,0,0,99,1,9,0
4241,0,1,1,1,1,1,99,1,9,0
4463,1,1,0,0,0,0,99,1,9,0
4486,0,1,0,1,0,0,99,1,9,0
4628,1,1,0,0,0,0,99,1,9,0
4920,0,1,1,0,1,0,99,1,9,0
5062,1,1,0,0,0,0,99,1,9,0
5084,1,0,0,1,1,0,99,1,9,0
5128,1,1,0,0,0,0,99,1,9,0
5320,1,1,0,0,0,0,99,1,9,0
5799,1,1,1,1,1,0,99,1,9,0
5835,1,0,0,1,1,0,99,1,9,0
6242,1,1,1,1,1,0,99,1,9,0
6419,1,1,0,0,0,0,99,1,9,0
6589,0,0,0,0,1,0,99,1,9,0
6624,1,0,1,0,0,0,99,1,9,0
6639,0,0,1,1,0,0,99,1,9,0
6650,0,1,0,1,0,0,99,1,9,0
6898,1,1,1,1,1,0,99,1,9,0
6965,1,1,0,0,0,0,99,1,9,0
7029,1,0,1,0,0,0,99,1,9,0
7098,1,1,1,1,1,0,99,1,9,0
7227,0,0,1,1,0,0,99,1,9,0
7284,1,1,0,0,0,0,99,1,9,0
7309,1,1,0,0,0,0,99,1,9,0
7314,1,0,0,1,1,0,99,1,9,0
7373,1,1,0,0,0,0,99,1,9,0
7426,0,1,1,0,1,0,99,1,9,0
7436,0,0,1,1,0,0,99,1,9,0
7490,0,0,0,1,1,1,99,1,9,0
7533,0,1,1,0,1,0,99,1,9,0
7553,1,0,0,1,1,0,99,1,9,0
7583,1,1,1,1,1,0,99,1,9,0
7797,1,0,0,1,1,0,99,1,9,0
7837,1,0,1,0,0,0,99,1,9,0
7852,1,0,0,1,1,0,99,1,9,0
7951,1,1,1,1,1,0,99,1,9,0
8020,1,1,0,0,0,0,99,1,9,0
8085,1,1,0,0,0,0,99,1,9,0
8160,1,0,0,1,1,0,99,1,9,0
8189,1,0,0,1,1,0,99,1,9,0
8433,0,1,0,1,0,0,99,1,9,0
8555,1,0,1,0,0,0,99,1,9,0
8801,0,0,0,0,1,0,99,1,9,0
8874,1,1,0,0,0,0,99,1,9,0
9007,0,0,1,1,0,0,99,1,9,0
9039,0,1,1,0,1,0,99,1,9,0
9565,0,1,1,0,1,0,99,1,9,0
9863,0,1,1,0,1,0,99,1,9,0
10045,1,0,0,1,1,0,99,1,9,0
10152,0,0,1,1,0,0,99,1,9,0
10230,1,1,0,0,0,0,99,1,9,0
10327,1,0,1,0,0,0,99,1,9,0
10347,1,0,0,1,1,0,99,1,9,0
10444,1,0,0,1,1,0,99,1,9,0
10613,0,1,0,1,0,0,99,1,9,0
10633,0,0,1,1,0,0,99,1,9,0
10678,1,0,0,1,1,0,99,1,9,0
10724,0,1,0,1,0,0,99,1,9,0
10775,1,0,1,0,0,0,99,1,9,0
11026,0,1,1,0,1,0,99,1,9,0
11167,0,1,1,0,1,0,99,1,9,0
11185,0,0,1,1,0,0,99,1,9,0
11334,1,0,0,1,1,0,99,1,9,0
11348,1,0,1,0,0,0,99,1,9,0
11404,1,0,1,0,0,0,99,1,9,0
11489,0,1,0,1,0,0,99,1,9,0
11782,0,1,1,0,1,0,99,1,9,0
11833,1,0,1,0,0,0,99,1,9,0
11851,1,0,1,0,0,0,99,1,9,0
11887,1,1,0,0,0,0,99,1,9,0
12084,1,1,1,1,1,0,99,1,9,0
12170,0,0,0,0,1,0,99,1,9,0
12295,0,1,0,1,0,0,99,1,9,0
12336,0,0,0,0,1,0,99,1,9,0
12500,0,1,0,1,0,0,99,1,9,0
12605,0,1,0,1,0,0,99,1,9,0
12689,1,0,1,0,0,0,99,1,9,0
12706,0,0,0,0,1,0,99,1,9,0
12811,0,1,1,0,1,0,99,1,9,0
12818,0,1,1,0,1,0,99,1,9,0
12942,1,1,1,1,1,0,99,1,9,0
13443,1,1,1,1,1,0,99,1,9,0
13512,1,0,1,0,0,0,99,1,9,0
13542,1,0,0,1,1,0,99,1,9,0
13681,1,1,1,1,1,0,99,1,9,0
13735,0,0,1,1,0,0,99,1,9,0
13807,1,0,0,1,1,0,99,1,9,0
13945,0,0,0,0,1,0,99,1,9,0
14060,0,0,0,0,1,0,99,1,9,0
14131,0,1,1,0,1,0,99,1,9,0
14299,0,1,0,1,0,0,99,1,9,0
14389,1,1,0,1,0,0,99,1,9,0
14396,0,0,1,1,0,0,99,1,9,0
14430,0,0,0,0,1,0,99,1,9,0
14599,1,1,1,1,1,0,99,1,9,0
14608,0,0,1,1,0,0,99,1,9,0
14715,1,1,1,1,1,0,99,1,9,0
14756,1,1,1,1,1,0,99,1,9,0
14791,0,0,1,1,0,0,99,1,9,0
14843,0,1,1,0,1,0,99,1,9,0
14923,0,0,1,1,0,0,99,1,9,0
15035,0,1,0,1,0,0,99,1,9,0
15228,0,0,0,0,1,0,99,1,9,0
15336,0,0,1,1,0,0,99,1,9,0
15414,1,0,1,0,0,0,99,1,9,0
15583,1,1,1,1,1,0,99,1,9,0
15784,1,0,0,1,1,0,99,1,9,0
15793,0,0,1,1,0,0,99,1,9,0
15871,0,1,0,1,0,0,99,1,9,0
15874,0,1,0,1,0,0,99,1,9,0
15964,0,1,1,0,1,0,99,1,9,0
16073,0,1,0,1,0,0,99,1,9,0
16118,0,1,1,0,1,0,99,1,9,0
16194,0,1,1,0,1,0,99,1,9,0
16247,1,0,0,1,1,0,99,1,9,0
16351,0,0,1,1,0,0,99,1,9,0
16430,1,0,0,1,1,0,99,1,9,0
16699,1,0,0,1,1,0,99,1,9,0
16798,1,0,0,1,1,0,99,1,9,0
17351,1,1,1,0,1,1,99,1,9,0
17374,1,1,1,1,1,0,99,1,9,0
17413,0,0,1,1,0,0,99,1,9,0
17627,0,0,1,0,0,0,99,1,9,0
17673,1,1,1,1,1,0,99,1,9,0
17734,0,0,0,0,1,0,99,1,9,0
17745,1,0,1,0,0,0,99,1,9,0
17757,0,1,1,0,1,0,99,1,9,0
18185,0,0,1,1,0,0,99,1,9,0
18189,0,0,1,1,0,0,99,1,9,0
18363,0,1,0,1,0,0,99,1,9,0
18438,0,0,1,0,0,0,99,1,9,0
18486,1,0,0,1,1,0,99,1,9,0
18803,0,0,1,1,0,0,99,1,9,0
18826,0,1,1,0,1,0,99,1,9,0
19052,1,0,1,0,0,0,99,1,9,0
19144,0,0,1,1,0,0,99,1,9,0
19146,1,1,0,0,0,0,99,1,9,0
19380,1,1,0,0,0,0,99,1,9,0
19652,1,1,1,1,1,0,99,1,9,0
19691,0,1,1,0,1,0,99,1,9,0
19774,1,0,0,1,1,0,99,1,9,0
19885,1,0,0,1,1,0,99,1,9,0
19925,0,0,1,1,0,0,99,1,9,0
19964,1,0,0,1,1,0,99,1,9,0
20087,0,0,1,1,0,0,99,1,9,0
20184,1,0,0,1,1,0,99,1,9,0
20234,0,0,0,0,1,0,99,1,9,0
20337,0,0,1,1,0,0,99,1,9,0
20341,1,1,1,1,1,0,99,1,9,0
20369,1,1,0,0,0,0,99,1,9,0
20746,1,0,1,0,0,0,99,1,9,0
21140,0,1,0,1,0,0,99,1,9,0
21187,0,0,0,0,1,0,99,1,9,0
21306,0,1,0,1,0,0,99,1,9,0
21389,1,0,0,1,1,0,99,1,9,0
21417,1,1,0,0,0,0,99,1,9,0
21537,1,1,0,0,0,0,99,1,9,0
21673,1,1,1,1,1,0,99,1,9,0
21771,0,1,0,1,0,0,99,1,9,0
22005,1,0,0,1,1,0,99,1,9,0
22259,0,0,0,0,1,0,99,1,9,0
22293,1,0,1,0,0,0,99,1,9,0
22368,1,1,1,1,1,0,99,1,9,0
22457,0,1,1,0,1,0,99,1,9,0
22795,1,1,0,0,0,0,99,1,9,0
22801,1,0,1,0,0,0,99,1,9,0
23093,0,0,1,1,0,0,99,1,9,0
23190,1,0,0,1,1,0,99,1,9,0
23207,1,1,1,1,1,0,99,1,9,0
23522,0,1,1,0,1,0,99,1,9,0
23633,1,1,0,0,0,0,99,1,9,0
23722,1,1,0,0,0,0,99,1,9,0
23771,0,0,1,0,0,0,99,1,9,0
23846,0,0,1,1,0,0,99,1,9,0
23876,1,1,0,0,0,0,99,1,9,0
24049,1,0,1,0,0,0,99,1,9,0
24088,0,1,0,1,0,0,99,1,9,0
24215,1,1,1,1,1,0,99,1,9,0
24381,0,1,0,1,0,0,99,1,9,0
24459,0,0,0,0,1,0,99,1,9,0
24497,0,1,1,0,1,0,99,1,9,0
24677,0,1,1,0,1,0,99,1,9,0
24693,0,0,0,0,1,0,99,1,9,0
24794,1,1,0,0,0,0,99,1,9,0
24899,0,1,1,0,1,0,99,1,9,0
24929,1,0,1,0,0,0,99,1,9,0
24958,1,1,1,1,1,0,99,1,9,0
25158,0,1,0,1,0,0,99,1,9,0
25348,0,0,1,1,0,0,99,1,9,0
25398,0,1,0,1,0,0,99,1,9,0
25482,0,1,1,0,1,0,99,1,9,0
25753,0,1,0,1,0,0,99,1,9,0
25976,1,1,0,0,0,0,99,1,9,0
26045,0,1,1,1,1,1,99,1,9,0
26320,1,1,0,0,0,0,99,1,9,0
26358,0,1,1,0,1,0,99,1,9,0
26467,1,1,0,0,0,0,99,1,9,0
26504,0,0,1,1,0,0,99,1,9,0
26518,1,0,1,0,0,0,99,1,9,0
26682,0,1,1,0,1,0,99,1,9,0
26736,0,0,1,1,0,0,99,1,9,0
26882,1,0,1,0,0,0,99,1,9,0
27048,1,1,1,1,1,0,99,1,9,0
27105,0,1,1,0,1,0,99,1,9,0
27115,1,1,1,1,1,0,99,1,9,0
