attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
1499722,0,1,0,1,0,0,179,1,8,0
1520128,1,0,1,0,0,0,38,1,8,0
1526452,1,1,1,1,1,0,38,1,8,0
1536308,0,0,0,0,1,0,38,1,8,0
1574175,0,1,1,0,1,0,92,1,8,0
1582043,1,0,1,0,0,0,92,1,8,0
1602464,1,0,1,0,0,0,92,1,8,0
1609708,1,1,0,1,0,0,92,1,8,0
1620787,0,1,1,0,1,0,92,1,8,0
1655994,1,1,1,1,1,0,229,1,8,0
1674472,0,1,1,0,1,0,229,1,8,0
1687028,1,0,1,0,0,0,229,1,8,0
1695752,1,0,0,1,1,0,229,1,8,0
1720271,1,0,0,1,1,0,138,1,8,0
1727951,0,1,1,0,1,0,138,1,8,0
1728156,0,1,1,0,1,0,138,1,8,0
1728169,1,0,0,1,1,0,138,1,8,0
1749863,0,1,1,0,1,0,138,1,8,0
1758027,0,1,1,0,1,0,138,1,8,0
1768369,1,1,0,0,0,0,138,1,8,0
1826595,0,0,0,0,1,0,10,1,8,0
1888680,0,0,0,0,1,0,43,1,8,0
1889926,0,0,1,1,0,0,43,1,8,0
1901577,0,1,0,1,0,0,234,1,8,0
1936268,1,1,1,1,1,0,234,1,8,0
1955935,1,0,1,0,0,0,234,1,8,0
1967993,1,0,1,0,0,0,195,1,8,0
1985983,0,0,0,0,1,0,195,1,8,0
1993689,1,0,1,0,0,0,195,1,8,0
2009979,0,0,1,1,0,0,195,1,8,0
2017726,0,0,0,0,1,0,195,1,8,0
2019666,1,1,1,1,1,0,195,1,8,0
2090451,1,0,0,0,1,1,26,1,8,0
2108209,0,1,0,1,0,0,142,1,8,0
2135769,1,0,0,1,1,0,142,1,8,0
2139835,0,0,1,1,0,0,142,1,8,0
2145400,0,1,1,0,1,0,142,1,8,0
2166967,1,1,1,1,1,0,225,1,8,0
2170367,0,1,0,1,0,0,225,1,8,0
2173308,0,1,0,1,0,0,225,1,8,0
2191889,1,1,1,1,1,0,225,1,8,0
2195437,1,0,0,1,1,0,225,1,8,0
2199156,0,1,1,0,1,0,225,1,8,0
2252476,0,0,1,1,0,0,110,1,8,0
2261118,0,1,0,1,0,0,110,1,8,0
2270042,1,1,0,0,0,0,110,1,8,0
2279018,1,1,0,0,0,0,110,1,8,0
2286255,0,1,1,0,1,0,110,1,8,0
2292176,0,1,0,1,0,0,110,1,8,0
2296333,1,1,0,1,0,0,51,1,8,0
2319899,1,0,1,0,0,0,51,1,8,0
2326047,1,0,1,1,0,0,51,1,8,0
2334287,1,0,1,0,0,0,51,1,8,0
2336418,1,1,1,1,1,0,51,1,8,0
2381732,1,0,0,0,1,1,2,1,8,0
2403516,1,0,1,1,0,0,2,1,8,0
2421316,0,0,0,0,1,0,2,1,8,0
2455569,1,0,1,1,0,0,28,1,8,0
2470885,1,1,1,0,1,1,28,1,8,0
2501103,1,1,1,1,1,0,141,1,8,0
2544577,1,0,0,1,1,0,141,1,8,0
2591340,1,1,0,0,0,0,3,1,8,0
2595961,0,1,1,1,1,1,3,1,8,0
2627550,0,1,1,1,1,1,65,1,8,0
2629188,0,0,0,0,1,0,65,1,8,0
2641472,1,0,1,0,0,0,65,1,8,0
2655388,0,1,1,0,1,0,65,1,8,0
2663971,1,0,1,1,0,0,65,1,8,0
2676834,0,1,0,1,0,0,65,1,8,0
2694205,0,0,0,0,1,0,195,1,8,0
2719499,1,0,1,0,0,0,195,1,8,0
2763886,0,1,1,0,1,0,143,1,8,0
2790006,0,1,0,1,0,0,143,1,8,0
2814515,0,0,1,1,0,0,143,1,8,0
2842494,1,1,0,0,0,0,100,1,8,0
2856693,0,1,1,0,1,0,100,1,8,0
2860693,1,1,1,1,1,0,100,1,8,0
2914710,0,1,0,1,0,0,59,1,8,0
2944010,0,0,0,0,1,0,59,1,8,0
2956849,0,0,0,0,1,0,142,1,8,0
2961272,0,1,1,0,1,0,142,1,8,0
2973549,0,0,1,1,0,0,142,1,8,0
2976446,0,1,0,0,0,0,142,1,8,0
2998578,1,1,1,1,1,0,142,1,8,0
3028090,0,1,1,1,1,1,183,1,8,0
3042456,0,0,1,1,0,0,183,1,8,0
3046322,1,0,1,0,0,0,183,1,8,0
3155600,1,0,0,1,1,0,163,1,8,0
3177064,1,1,1,1,1,0,163,1,8,0
3180099,0,1,1,0,1,0,163,1,8,0
3204147,0,0,0,0,1,0,163,1,8,0
3212163,1,1,1,1,1,0,255,1,8,0
3212746,0,0,1,1,0,0,255,1,8,0
3215852,1,0,1,0,0,0,255,1,8,0
3216092,0,0,1,1,0,0,255,1,8,0
3217968,0,1,0,1,0,0,255,1,8,0
3223296,1,0,1,0,0,0,255,1,8,0
3226657,1,0,1,0,0,0,255,1,8,0
3234695,0,1,0,1,0,0,255,1,8,0
3266148,1,0,1,0,0,0,255,1,8,0
3273108,1,0,0,1,1,0,255,1,8,0
3296650,0,1,0,1,0,0,142,1,8,0
3335576,0,1,1,0,1,0,142,1,8,0
3343255,1,0,1,0,0,0,255,1,8,0
3347461,0,0,0,0,1,0,255,1,8,0
3355447,1,0,0,0,1,1,255,1,8,0
3373277,0,0,1,1,0,0,255,1,8,0
3373606,1,0,1,0,0,0,255,1,8,0
3377791,0,1,0,1,0,0,255,1,8,0
3394854,1,1,0,0,0,0,255,1,8,0
3399364,0,1,0,1,0,0,255,1,8,0
3401382,0,1,0,1,0,0,255,1,8,0
3404449,0,0,1,1,0,0,255,1,8,0
3407351,0,1,1,0,1,0,255,1,8,0
3407555,0,0,1,1,0,0,255,1,8,0
3413421,1,0,0,1,1,0,255,1,8,0
3413450,0,0,0,0,1,0,255,1,8,0
3413629,1,0,1,0,0,0,255,1,8,0
3418000,1,0,1,0,0,0,255,1,8,0
3419528,1,1,1,1,1,0,255,1,8,0
3420121,1,1,0,0,0,0,255,1,8,0
3423688,0,1,1,0,1,0,255,1,8,0
3429491,0,1,0,1,0,0,255,1,8,0
3430541,1,1,1,1,1,0,255,1,8,0
3436101,1,0,0,1,1,0,255,1,8,0
3440931,0,1,1,0,1,0,255,1,8,0
3447137,0,0,0,0,1,0,255,1,8,0
3448192,1,0,1,0,0,0,255,1,8,0
3448901,1,0,1,1,0,0,255,1,8,0
3449220,0,0,1,1,0,0,255,1,8,0
3472234,1,0,0,1,1,0,255,1,8,0
3477429,1,1,1,1,1,0,255,1,8,0
3492652,1,0,1,0,0,0,255,1,8,0
3501226,0,0,0,0,1,0,255,1,8,0
3505653,1,0,0,1,1,0,255,1,8,0
3512407,0,0,1,1,0,0,255,1,8,0
3514475,0,0,0,0,1,0,255,1,8,0
3532463,0,0,0,0,1,0,255,1,8,0
3538822,1,0,0,1,1,0,255,1,8,0
3539145,1,0,1,0,0,0,162,1,8,0
3540761,1,0,0,1,1,0,162,1,8,0
3549897,1,0,0,1,1,0,162,1,8,0
3560516,1,0,0,0,1,1,162,1,8,0
3561687,0,0,1,0,0,0,162,1,8,0
3575512,0,1,1,0,1,0,162,1,8,0
3593726,0,1,1,0,1,0,162,1,8,0
3613377,1,0,0,1,1,0,137,1,8,0
3665213,1,0,0,1,1,0,137,1,8,0
3680549,0,1,1,1,1,1,160,1,8,0
3684289,1,1,1,1,1,0,160,1,8,0
3693910,0,1,1,0,1,0,160,1,8,0
3695454,1,0,0,1,1,0,160,1,8,0
3715045,0,1,0,1,0,0,160,1,8,0
3716576,1,0,1,0,0,0,160,1,8,0
3725846,1,1,1,1,1,0,160,1,8,0
3753734,0,0,0,0,1,0,107,1,8,0
3765042,1,1,0,0,0,0,107,1,8,0
3780759,1,0,1,0,0,0,107,1,8,0
3783983,0,1,0,1,0,0,107,1,8,0
3818653,0,0,0,0,1,0,173,1,8,0
3837112,1,0,0,1,1,0,173,1,8,0
3864636,1,0,0,1,1,0,173,1,8,0
3885366,0,0,1,1,0,0,36,1,8,0
3899246,0,0,0,1,1,1,36,1,8,0
3903775,1,0,1,0,0,0,36,1,8,0
3906325,1,0,0,0,1,1,36,1,8,0
3924783,1,1,1,1,1,0,36,1,8,0
3937873,0,1,1,1,1,1,103,1,8,0
3985926,0,1,0,1,0,0,103,1,8,0
3991939,1,0,1,0,0,0,103,1,8,0
4018782,0,1,1,0,1,0,127,1,8,0
4023636,1,1,1,1,1,0,127,1,8,0
4024499,1,0,0,1,1,0,127,1,8,0
4031105,1,0,0,1,1,0,127,1,8,0
4064907,1,0,1,1,0,0,103,1,8,0
4070935,1,0,1,0,0,0,103,1,8,0
4093832,1,0,1,0,0,0,103,1,8,0
4128849,1,0,0,1,1,0,102,1,8,0
4130084,0,1,1,0,1,0,102,1,8,0
4161530,0,1,0,1,0,0,102,1,8,0
4175214,0,0,0,1,1,1,102,1,8,0
4188622,0,0,0,1,1,1,102,1,8,0
4199847,0,0,1,1,0,0,85,1,8,0
4230393,0,0,1,1,0,0,85,1,8,0
4236540,1,0,0,1,1,0,85,1,8,0
4278785,1,0,0,0,1,1,53,1,8,0
4279716,1,1,0,1,0,0,53,1,8,0
4389018,1,0,1,1,0,0,77,1,8,0
4425137,0,0,0,0,1,0,32,1,8,0
4434750,1,1,0,1,0,0,32,1,8,0
4437721,1,0,0,1,1,0,32,1,8,0
4451220,1,0,0,1,1,0,32,1,8,0
4458679,0,1,1,0,1,0,255,1,8,0
4458793,1,1,0,0,0,0,255,1,8,0
4458900,1,1,1,1,1,0,255,1,8,0
4459155,1,0,1,0,0,0,255,1,8,0
4459584,0,1,0,0,0,0,255,1,8,0
4461510,1,0,0,1,1,0,255,1,8,0
4470019,0,0,0,0,1,0,255,1,8,0
4475257,1,1,0,0,0,0,255,1,8,0
4477289,0,0,0,0,1,0,255,1,8,0
4477755,0,0,1,1,0,0,255,1,8,0
4483397,0,0,0,0,1,0,255,1,8,0
4485872,0,1,0,0,0,0,255,1,8,0
4490033,0,0,0,1,1,1,255,1,8,0
4491175,1,1,1,1,1,0,255,1,8,0
4495600,1,0,0,1,1,0,255,1,8,0
4496348,1,1,1,1,1,0,255,1,8,0
4496499,0,1,0,1,0,0,255,1,8,0
4500174,1,0,0,1,1,0,255,1,8,0
4503327,1,1,0,0,0,0,255,1,8,0
4506838,0,0,1,0,0,0,255,1,8,0
4509116,0,1,1,0,1,0,255,1,8,0
4513699,0,1,1,0,1,0,255,1,8,0
4514288,1,1,1,1,1,0,255,1,8,0
4516409,1,1,1,1,1,0,255,1,8,0
4517015,0,0,0,0,1,0,255,1,8,0
4517496,1,1,0,0,0,0,255,1,8,0
4539178,0,0,0,1,1,1,32,1,8,0
4584330,1,1,0,0,0,0,32,1,8,0
4589662,1,1,1,1,1,0,217,1,8,0
4611060,0,0,0,0,1,0,217,1,8,0
4634167,0,1,0,1,0,0,217,1,8,0
4641503,1,1,0,0,0,0,217,1,8,0
4650647,0,0,0,0,1,0,217,1,8,0
4653458,0,1,0,1,0,0,255,1,8,0
4656025,1,1,0,0,0,0,255,1,8,0
4658787,0,0,0,0,1,0,255,1,8,0
4664283,1,1,1,1,1,0,255,1,8,0
4679147,0,1,1,0,1,0,255,1,8,0
4681372,0,1,0,1,0,0,255,1,8,0
4683226,1,1,0,0,0,0,255,1,8,0
4702821,0,1,0,0,0,0,255,1,8,0
4704054,0,1,1,0,1,0,255,1,8,0
4711541,1,0,0,1,1,0,255,1,8,0
4739859,0,0,0,0,1,0,88,1,8,0
4786698,0,1,1,0,1,0,115,1,8,0
4798689,0,1,0,1,0,0,115,1,8,0
4809272,0,1,1,0,1,0,115,1,8,0
4823965,1,1,0,0,0,0,115,1,8,0
4826994,0,1,1,0,1,0,115,1,8,0
4831225,0,1,1,0,1,0,115,1,8,0
4847441,1,1,0,0,0,0,115,1,8,0
4848582,0,1,1,0,1,0,115,1,8,0
4852257,0,1,1,0,1,0,130,1,8,0
4879174,0,0,0,0,1,0,130,1,8,0
4888386,0,0,0,0,1,0,130,1,8,0
4906417,1,0,1,0,0,0,130,1,8,0
4906477,0,1,0,0,0,0,130,1,8,0
4958282,1,1,1,1,1,0,133,1,8,0
4961000,1,0,0,1,1,0,133,1,8,0
5103026,1,0,0,1,1,0,23,1,8,0
5148890,0,1,1,0,1,0,100,1,8,0
5180699,0,1,0,1,0,0,87,1,8,0
5189583,0,1,0,0,0,0,87,1,8,0
5230253,1,0,1,0,0,0,87,1,8,0
5243682,1,0,1,0,0,0,151,1,8,0
5251479,1,0,0,1,1,0,151,1,8,0
5256960,0,0,0,0,1,0,151,1,8,0
5262096,1,1,0,0,0,0,151,1,8,0
5270744,0,0,1,0,0,0,151,1,8,0
5272773,1,1,0,0,0,0,151,1,8,0
5273823,1,1,1,1,1,0,151,1,8,0
5276020,0,0,1,1,0,0,151,1,8,0
5287090,0,0,0,0,1,0,151,1,8,0
5296539,1,0,0,0,1,1,151,1,8,0
5301334,1,1,1,1,1,0,151,1,8,0
5380299,0,0,1,1,0,0,255,1,8,0
5382348,0,0,0,0,1,0,255,1,8,0
5384433,1,1,1,1,1,0,255,1,8,0
5395701,0,0,0,0,1,0,255,1,8,0
5395844,1,0,1,0,0,0,255,1,8,0
5430776,1,1,0,0,0,0,255,1,8,0
