attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
4307486,1,1,0,1,0,0,139,3,9,0
4308471,0,1,0,1,0,0,139,3,9,0
4317490,1,1,1,1,1,0,139,3,9,0
4339666,0,1,1,0,1,0,104,3,9,0
4457314,1,1,0,0,0,0,182,3,9,0
4508061,0,0,0,0,1,0,182,3,9,0
4522286,0,1,1,1,1,1,85,3,9,0
4579845,0,0,0,1,1,1,85,3,9,0
4662247,1,0,0,1,1,0,87,3,9,0
4668799,1,1,0,1,0,0,87,3,9,0
4686078,1,1,1,1,1,0,87,3,9,0
4716673,1,0,0,1,1,0,87,3,9,0
4872604,1,0,1,0,0,0,158,3,9,0
4886910,1,1,0,1,0,0,158,3,9,0
4910922,0,0,0,0,1,0,158,3,9,0
4977393,0,1,1,1,1,1,117,3,9,0
5031669,0,0,1,1,0,0,115,3,9,0
5037801,0,1,1,1,1,1,115,3,9,0
5191521,0,1,1,0,1,0,117,3,9,0
5250475,0,1,1,0,1,0,149,3,9,0
5393865,1,0,1,1,0,0,186,3,9,0
5418131,1,1,0,0,0,0,186,3,9,0
5486091,1,0,0,0,1,1,95,3,9,0
5487073,1,1,0,0,0,0,95,3,9,0
5570856,0,0,1,1,0,0,166,3,9,0
5590589,0,0,1,1,0,0,166,3,9,0
5610477,1,1,0,0,0,0,166,3,9,0
5645128,0,1,1,1,1,1,115,3,9,0
5703958,0,0,1,1,0,0,174,3,9,0
5803049,0,0,0,0,1,0,151,3,9,0
5887632,0,0,0,1,1,1,145,3,9,0
5912873,1,1,0,1,0,0,129,3,9,0
5954363,0,0,0,0,1,0,129,3,9,0
6046801,0,1,1,1,1,1,134,3,9,0
6155150,0,0,1,0,0,0,128,3,9,0
6158401,0,0,0,0,1,0,128,3,9,0
6266176,0,0,1,1,0,0,139,3,9,0
6297263,1,0,0,1,1,0,150,3,9,0
6335437,0,1,1,0,1,0,150,3,9,0
6547387,0,1,0,1,0,0,102,3,9,0
6623701,0,1,0,0,0,0,134,3,9,0
6660247,0,0,0,1,1,1,134,3,9,0
6706285,1,1,1,1,1,0,135,3,9,0
6739589,1,0,1,0,0,0,135,3,9,0
6757093,1,0,0,1,1,0,102,3,9,0
6781311,0,0,1,0,0,0,102,3,9,0
6858041,1,0,0,1,1,0,176,3,9,0
6858625,0,1,1,0,1,0,176,3,9,0
6962015,1,1,1,1,1,0,171,3,9,0
7037902,1,1,1,1,1,0,98,3,9,0
7051679,1,1,0,1,0,0,98,3,9,0
7132407,1,1,1,0,1,1,129,3,9,0
7137270,0,0,1,0,0,0,129,3,9,0
7167432,1,1,1,1,1,0,136,3,9,0
7230664,0,0,0,0,1,0,103,3,9,0
7258739,0,0,1,0,0,0,103,3,9,0
7339188,0,1,0,0,0,0,93,3,9,0
7393362,0,1,0,1,0,0,171,3,9,0
7405343,0,0,0,0,1,0,171,3,9,0
7412862,0,0,0,1,1,1,116,3,9,0
7483503,1,0,0,0,1,1,107,3,9,0
7498517,1,1,0,0,0,0,107,3,9,0
7574785,1,1,1,0,1,1,121,3,9,0
7591017,0,0,0,0,1,0,121,3,9,0
7624054,0,1,0,1,0,0,113,3,9,0
7682617,1,0,0,0,1,1,113,3,9,0
