attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
120,0,1,0,1,0,0,176,1,9,0
1690,1,0,0,1,1,0,176,1,9,0
2501,0,1,1,0,1,0,176,1,9,0
8813,0,1,0,1,0,0,176,1,9,0
14708,1,1,1,1,1,0,176,1,9,0
14856,0,1,1,0,1,0,176,1,9,0
25679,1,1,0,0,0,0,176,1,9,0
35755,1,0,0,1,1,0,176,1,9,0
37560,1,1,0,0,0,0,176,1,9,0
39083,0,0,0,1,1,1,176,1,9,0
40912,1,1,1,1,1,0,176,1,9,0
53158,0,1,1,0,1,0,176,1,9,0
60060,1,0,0,1,1,0,176,1,9,0
65831,0,0,0,0,1,0,255,1,9,0
70105,1,1,1,1,1,0,255,1,9,0
70402,1,1,1,0,1,1,255,1,9,0
72580,1,1,1,1,1,0,255,1,9,0
74695,1,0,0,1,1,0,255,1,9,0
80818,1,1,1,1,1,0,255,1,9,0
83671,0,0,1,1,0,0,255,1,9,0
85210,1,0,1,0,0,0,255,1,9,0
87158,1,0,0,1,1,0,255,1,9,0
92730,1,0,1,0,0,0,255,1,9,0
97119,1,0,1,0,0,0,255,1,9,0
97735,0,0,1,1,0,0,255,1,9,0
105261,0,0,1,1,0,0,255,1,9,0
111385,1,1,0,0,0,0,255,1,9,0
112506,1,1,1,1,1,0,255,1,9,0
122815,1,1,0,0,0,0,255,1,9,0
127827,1,1,1,1,1,0,255,1,9,0
140005,1,1,1,1,1,0,35,1,9,0
194165,0,1,1,0,1,0,35,1,9,0
205304,1,0,0,1,1,0,38,1,9,0
207294,1,1,1,1,1,0,38,1,9,0
266229,1,0,1,0,0,0,39,1,9,0
283663,1,0,0,0,1,1,39,1,9,0
330159,0,1,0,1,0,0,255,1,9,0
331754,1,1,1,1,1,0,255,1,9,0
333876,1,0,0,1,1,0,255,1,9,0
333955,1,0,0,1,1,0,255,1,9,0
334691,1,1,0,0,0,0,255,1,9,0
335477,0,1,0,1,0,0,255,1,9,0
340527,0,1,1,0,1,0,255,1,9,0
341258,1,1,0,0,0,0,255,1,9,0
343940,0,0,0,0,1,0,255,1,9,0
349275,1,1,1,1,1,0,255,1,9,0
349317,0,1,0,1,0,0,255,1,9,0
351309,0,1,0,1,0,0,255,1,9,0
354929,1,0,1,0,0,0,255,1,9,0
355470,0,1,1,0,1,0,255,1,9,0
357402,0,1,0,1,0,0,255,1,9,0
360950,1,1,0,0,0,0,255,1,9,0
361485,0,1,0,1,0,0,255,1,9,0
363918,1,1,0,1,0,0,255,1,9,0
365096,0,1,0,1,0,0,255,1,9,0
365341,1,1,1,1,1,0,255,1,9,0
367849,0,1,0,1,0,0,255,1,9,0
368193,0,1,1,0,1,0,255,1,9,0
368664,1,1,0,0,0,0,255,1,9,0
371757,1,0,0,1,1,0,255,1,9,0
371876,1,0,0,1,1,0,255,1,9,0
373060,0,1,0,0,0,0,255,1,9,0
375060,1,0,1,0,0,0,255,1,9,0
375823,1,1,0,1,0,0,255,1,9,0
378734,1,0,0,1,1,0,255,1,9,0
380470,1,1,0,0,0,0,255,1,9,0
381075,1,1,1,1,1,0,255,1,9,0
382240,1,0,0,1,1,0,255,1,9,0
386710,1,0,1,0,0,0,255,1,9,0
392246,1,1,1,1,1,0,255,1,9,0
392807,0,1,1,0,1,0,255,1,9,0
397222,0,0,0,0,1,0,255,2,9,0
398848,0,1,1,0,1,0,255,2,9,0
410326,0,0,1,1,0,0,255,2,9,0
411222,0,0,0,0,1,0,255,2,9,0
413385,0,0,0,0,1,0,255,2,9,0
414718,1,1,0,0,0,0,255,2,9,0
416022,0,0,1,1,0,0,255,2,9,0
421572,1,1,0,0,0,0,255,2,9,0
421624,0,0,1,1,0,0,255,2,9,0
426621,1,0,0,1,1,0,255,2,9,0
427209,1,0,1,0,0,0,255,2,9,0
427585,1,0,1,0,0,0,255,2,9,0
427861,1,0,1,0,0,0,255,2,9,0
428555,1,0,1,0,0,0,255,2,9,0
431981,0,1,0,1,0,0,255,2,9,0
439762,0,1,1,0,1,0,255,2,9,0
444226,1,0,1,0,0,0,255,2,9,0
444818,1,1,0,0,0,0,255,2,9,0
