attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
852,1,0,1,0,0,0,117,1,9,0
1092,0,1,1,0,1,0,117,1,9,0
1122,1,0,1,0,0,0,117,1,9,0
1364,0,1,1,0,1,0,117,1,9,0
1449,1,0,0,1,1,0,117,1,9,0
1748,1,0,0,1,1,0,117,1,9,0
2528,1,0,0,1,1,0,117,1,9,0
3191,1,0,1,0,0,0,117,1,9,0
3455,0,0,1,1,0,0,117,1,9,0
4823,0,0,1,1,0,0,117,1,9,0
5971,1,0,0,1,1,0,117,1,9,0
6030,1,1,0,0,0,0,117,1,9,0
6098,0,0,0,0,1,0,117,1,9,0
7270,1,0,1,0,0,0,117,1,9,0
7938,1,0,1,0,0,0,117,1,9,0
8617,0,1,0,1,0,0,117,1,9,0
8874,0,0,0,0,1,0,117,1,9,0
9675,1,1,1,1,1,0,117,1,9,0
9733,0,0,1,1,0,0,117,1,9,0
12052,1,0,0,1,1,0,117,1,9,0
15483,0,0,0,0,1,0,117,1,9,0
15726,1,0,0,1,1,0,117,1,9,0
16068,0,0,0,0,1,0,117,1,9,0
18609,1,0,1,0,0,0,117,1,9,0
18664,1,1,0,0,0,0,117,1,9,0
18782,1,0,0,0,1,1,117,1,9,0
18813,1,0,0,1,1,0,117,1,9,0
19426,0,1,1,0,1,0,117,1,9,0
20209,0,1,0,1,0,0,117,1,9,0
20300,0,1,0,1,0,0,117,1,9,0
20901,1,0,1,0,0,0,117,1,9,0
22100,0,1,1,0,1,0,117,1,9,0
22211,1,0,1,0,0,0,117,1,9,0
24058,1,0,0,1,1,0,117,1,9,0
24630,0,0,1,1,0,0,117,1,9,0
24734,0,0,1,1,0,0,117,1,9,0
24787,1,1,0,0,0,0,117,1,9,0
24872,1,0,0,1,1,0,117,1,9,0
25044,0,0,1,1,0,0,117,1,9,0
25410,0,0,0,0,1,0,117,1,9,0
25707,1,1,0,0,0,0,117,1,9,0
26051,0,0,0,0,1,0,117,1,9,0
27213,1,1,1,1,1,0,117,1,9,0
27844,1,0,0,1,1,0,117,1,9,0
28245,0,0,0,0,1,0,117,1,9,0
28641,0,0,0,0,1,0,117,1,9,0
31038,1,1,1,1,1,0,117,1,9,0
31197,0,0,0,0,1,0,117,1,9,0
31884,1,0,1,0,0,0,117,1,9,0
32211,1,0,1,0,0,0,117,1,9,0
32595,1,0,1,0,0,0,117,1,9,0
32798,0,1,1,0,1,0,117,1,9,0
33059,1,1,1,1,1,0,117,1,9,0
33627,0,0,1,0,0,0,117,1,9,0
34506,1,1,1,1,1,0,117,1,9,0
35098,1,1,0,0,0,0,117,1,9,0
35186,0,0,1,1,0,0,117,1,9,0
37768,1,1,0,0,0,0,117,1,9,0
38635,0,0,1,1,0,0,117,1,9,0
39561,0,1,0,0,0,0,117,1,9,0
40529,1,1,1,1,1,0,117,1,9,0
42105,0,1,1,0,1,0,117,1,9,0
42153,1,0,1,0,0,0,117,1,9,0
42379,1,1,0,0,0,0,117,1,9,0
42550,1,1,1,1,1,0,117,1,9,0
42820,0,1,1,0,1,0,117,1,9,0
43872,0,0,0,0,1,0,117,1,9,0
43926,1,1,0,0,0,0,117,1,9,0
44156,1,1,0,0,0,0,117,1,9,0
44575,1,1,0,0,0,0,117,1,9,0
44588,1,0,1,0,0,0,117,1,9,0
45166,0,0,1,0,0,0,117,1,9,0
45204,1,0,0,1,1,0,117,1,9,0
46225,1,0,1,1,0,0,117,1,9,0
46586,0,1,1,0,1,0,117,1,9,0
47273,1,0,0,1,1,0,117,1,9,0
47798,1,1,0,0,0,0,117,1,9,0
48262,1,1,1,1,1,0,117,1,9,0
48655,1,1,0,0,0,0,117,1,9,0
49015,0,0,1,1,0,0,117,1,9,0
49446,0,1,0,1,0,0,117,1,9,0
50198,1,1,1,1,1,0,117,1,9,0
50547,0,0,0,0,1,0,117,1,9,0
50574,0,0,1,1,0,0,117,1,9,0
50827,1,1,0,0,0,0,117,1,9,0
51209,1,0,1,0,0,0,117,1,9,0
51224,0,1,0,1,0,0,117,1,9,0
52415,0,1,0,1,0,0,117,1,9,0
53008,0,0,1,1,0,0,117,1,9,0
53317,0,0,0,0,1,0,117,1,9,0
54766,0,1,0,1,0,0,117,1,9,0
54818,0,0,0,0,1,0,117,1,9,0
56230,0,1,0,1,0,0,117,1,9,0
56472,0,1,0,1,0,0,117,1,9,0
57518,1,0,1,0,0,0,117,1,9,0
58548,1,1,1,1,1,0,117,1,9,0
60553,1,0,1,0,0,0,117,1,9,0
60575,0,1,1,0,1,0,117,1,9,0
61491,1,1,0,0,0,0,117,1,9,0
62848,0,1,0,1,0,0,117,1,9,0
62912,1,0,0,0,1,1,117,1,9,0
63683,1,1,0,0,0,0,117,1,9,0
63990,1,0,1,0,0,0,117,1,9,0
64336,1,1,0,0,0,0,117,1,9,0
68192,0,1,0,1,0,0,100,1,9,0
69838,1,1,0,0,0,0,100,1,9,0
70071,1,0,1,0,0,0,100,1,9,0
70492,0,0,1,1,0,0,100,1,9,0
71600,1,0,0,1,1,0,100,1,9,0
72004,1,1,1,1,1,0,100,1,9,0
72176,0,1,1,0,1,0,100,1,9,0
72362,1,1,1,1,1,0,100,1,9,0
72468,1,1,1,1,1,0,100,1,9,0
73744,0,0,1,1,0,0,100,1,9,0
75874,1,1,0,0,0,0,100,1,9,0
76474,0,0,0,0,1,0,100,1,9,0
77744,1,1,0,0,0,0,100,1,9,0
77926,0,1,0,1,0,0,100,1,9,0
78300,1,1,1,1,1,0,100,1,9,0
79564,1,1,0,0,0,0,100,1,9,0
80975,0,0,0,0,1,0,100,1,9,0
81824,0,1,1,1,1,1,100,1,9,0
82301,1,0,0,1,1,0,100,1,9,0
83616,1,1,0,0,0,0,100,1,9,0
84950,0,0,1,1,0,0,100,1,9,0
85591,0,1,0,1,0,0,100,1,9,0
85598,0,0,0,0,1,0,100,1,9,0
85876,1,0,1,0,0,0,100,1,9,0
85913,0,1,1,0,1,0,100,1,9,0
85928,0,0,1,1,0,0,100,1,9,0
87146,1,1,0,0,0,0,100,1,9,0
87516,0,0,0,0,1,0,100,1,9,0
88799,0,0,1,1,0,0,100,1,9,0
90334,1,1,1,1,1,0,100,1,9,0
90587,0,0,0,0,1,0,100,1,9,0
91532,0,0,1,1,0,0,100,1,9,0
92123,1,0,1,0,0,0,100,1,9,0
92785,1,0,1,0,0,0,100,1,9,0
93153,1,1,1,1,1,0,100,1,9,0
93370,1,0,0,1,1,0,100,1,9,0
93498,0,1,1,0,1,0,100,1,9,0
94303,0,1,1,0,1,0,100,1,9,0
96553,1,0,0,1,1,0,100,1,9,0
97369,0,1,0,1,0,0,100,1,9,0
98701,1,1,0,0,0,0,100,1,9,0
99278,0,1,1,0,1,0,100,1,9,0
100970,0,1,0,1,0,0,100,1,9,0
101732,1,1,1,1,1,0,100,1,9,0
101887,1,1,0,0,0,0,100,1,9,0
102722,0,0,0,0,1,0,100,1,9,0
103344,1,1,1,1,1,0,100,1,9,0
104302,1,0,1,0,0,0,100,1,9,0
105848,0,1,1,0,1,0,100,1,9,0
106680,1,1,1,1,1,0,100,1,9,0
107987,1,0,1,0,0,0,100,1,9,0
110305,1,0,1,0,0,0,100,1,9,0
111857,1,1,0,0,0,0,100,1,9,0
111936,0,0,0,0,1,0,100,1,9,0
112296,0,1,0,1,0,0,100,1,9,0
112866,0,0,1,1,0,0,100,1,9,0
112911,1,1,0,0,0,0,100,1,9,0
113084,0,0,0,0,1,0,100,1,9,0
113636,0,1,1,0,1,0,100,1,9,0
114656,0,1,1,0,1,0,100,1,9,0
114836,1,1,1,1,1,0,100,1,9,0
114846,0,1,1,0,1,0,100,1,9,0
117250,1,1,1,1,1,0,100,1,9,0
119830,0,1,1,0,1,0,100,1,9,0
120489,1,1,0,0,0,0,100,1,9,0
120684,0,0,0,0,1,0,100,1,9,0
120795,0,0,1,1,0,0,100,1,9,0
120880,0,1,0,1,0,0,100,1,9,0
121910,1,1,0,0,0,0,100,1,9,0
124539,1,1,0,0,0,0,100,1,9,0
124832,1,0,0,1,1,0,100,1,9,0
125418,1,0,0,1,1,0,100,1,9,0
125531,1,0,0,1,1,0,100,1,9,0
125806,0,0,0,0,1,0,100,1,9,0
128308,0,1,0,1,0,0,100,1,9,0
128982,1,1,0,0,0,0,100,1,9,0
129050,0,1,1,0,1,0,100,1,9,0
129369,1,1,0,0,0,0,100,1,9,0
129892,1,0,1,0,0,0,100,1,9,0
130559,1,0,1,0,0,0,100,1,9,0
130655,1,1,1,1,1,0,100,1,9,0
131050,1,1,1,1,1,0,100,1,9,0
132175,0,0,1,1,0,0,108,1,9,0
132267,0,0,0,0,1,0,108,1,9,0
134454,0,1,1,0,1,0,108,1,9,0
134555,1,0,0,1,1,0,108,1,9,0
134599,0,1,1,0,1,0,108,1,9,0
134928,0,1,0,1,0,0,108,1,9,0
135249,0,0,0,0,1,0,108,1,9,0
135365,1,0,0,1,1,0,108,1,9,0
135719,1,0,1,0,0,0,108,1,9,0
136188,0,0,1,1,0,0,108,1,9,0
136544,1,1,0,0,0,0,108,1,9,0
136636,1,0,1,0,0,0,108,1,9,0
138230,0,0,0,0,1,0,108,1,9,0
138516,0,0,0,0,1,0,108,1,9,0
140152,0,1,0,1,0,0,108,1,9,0
142557,1,0,0,1,1,0,108,1,9,0
142793,0,0,0,0,1,0,108,1,9,0
143653,0,1,0,1,0,0,108,1,9,0
143878,0,0,1,1,0,0,108,1,9,0
144177,0,0,1,1,0,0,108,1,9,0
146175,1,1,1,1,1,0,108,1,9,0
147159,0,1,1,0,1,0,108,1,9,0
147328,1,0,1,0,0,0,108,1,9,0
147621,1,1,0,0,0,0,108,1,9,0
147859,0,0,0,0,1,0,108,1,9,0
148247,0,0,0,0,1,0,108,1,9,0
149240,1,1,1,1,1,0,108,1,9,0
149340,1,1,1,1,1,0,108,1,9,0
150085,1,0,0,1,1,0,108,1,9,0
150787,0,0,1,1,0,0,108,1,9,0
151802,1,0,1,0,0,0,108,1,9,0
151848,0,0,0,0,1,0,108,1,9,0
151888,1,0,1,0,0,0,108,1,9,0
153327,0,0,0,0,1,0,108,1,9,0
153711,0,0,0,0,1,0,108,1,9,0
154221,1,0,1,0,0,0,108,1,9,0
154965,1,1,1,1,1,0,108,1,9,0
155003,0,0,0,0,1,0,108,1,9,0
155917,1,0,1,0,0,0,108,1,9,0
156204,0,0,1,1,0,0,108,1,9,0
156646,0,0,1,1,0,0,108,1,9,0
157396,1,1,1,1,1,0,108,1,9,0
160752,0,1,1,0,1,0,108,1,9,0
161040,0,1,0,1,0,0,108,1,9,0
161871,1,0,0,1,1,0,108,1,9,0
161917,1,1,0,0,0,0,108,1,9,0
162700,0,0,0,0,1,0,108,1,9,0
163462,0,0,0,0,1,0,108,1,9,0
167260,1,0,0,1,1,0,108,1,9,0
168475,1,0,0,1,1,0,108,1,9,0
169529,0,0,1,1,0,0,108,1,9,0
