attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
2281,0,0,1,1,0,0,105,1,9,0
4314,1,0,0,1,1,0,105,1,9,0
4778,1,1,1,1,1,0,105,1,9,0
4815,0,1,1,0,1,0,105,1,9,0
5124,1,0,1,0,0,0,105,1,9,0
5133,0,1,0,1,0,0,105,1,9,0
6371,0,0,1,1,0,0,105,1,9,0
7027,0,0,0,0,1,0,105,1,9,0
7441,0,0,0,0,1,0,105,1,9,0
7783,1,1,0,0,0,0,105,1,9,0
9326,1,0,0,1,1,0,105,1,9,0
9512,1,0,1,0,0,0,105,1,9,0
9935,0,0,0,1,1,1,105,1,9,0
9999,0,0,0,0,1,0,105,1,9,0
11606,1,1,1,1,1,0,105,1,9,0
13114,1,1,1,1,1,0,105,1,9,0
13341,1,1,0,0,0,0,105,1,9,0
15046,1,1,1,1,1,0,105,1,9,0
15600,1,1,0,0,0,0,105,1,9,0
15685,0,0,1,1,0,0,105,1,9,0
15893,1,1,0,0,0,0,105,1,9,0
17737,0,1,1,0,1,0,105,1,9,0
18653,0,0,1,1,0,0,105,1,9,0
19158,1,0,1,0,0,0,105,1,9,0
19582,1,1,1,1,1,0,105,1,9,0
19848,1,0,1,0,0,0,105,1,9,0
21425,1,1,1,1,1,0,105,1,9,0
24416,1,1,0,0,0,0,105,1,9,0
25223,1,0,1,0,0,0,105,1,9,0
27014,0,0,1,1,0,0,105,1,9,0
28807,1,0,1,0,0,0,105,1,9,0
29820,1,0,1,0,0,0,105,1,9,0
29841,0,0,0,0,1,0,105,1,9,0
33432,0,0,0,0,1,0,105,1,9,0
34183,1,1,1,1,1,0,105,1,9,0
34503,0,1,1,0,1,0,105,1,9,0
35398,0,1,0,1,0,0,105,1,9,0
35845,1,1,0,0,0,0,105,1,9,0
36064,0,1,0,1,0,0,105,1,9,0
36875,1,0,1,0,0,0,105,1,9,0
37494,0,0,1,1,0,0,105,1,9,0
38494,0,1,0,1,0,0,105,1,9,0
39219,0,1,1,0,1,0,105,1,9,0
39771,0,1,1,0,1,0,105,1,9,0
39865,1,0,1,0,0,0,105,1,9,0
41185,0,0,1,1,0,0,105,1,9,0
41414,0,0,1,1,0,0,105,1,9,0
46028,0,1,0,1,0,0,105,1,9,0
49737,0,1,0,1,0,0,105,1,9,0
52950,0,0,1,1,0,0,105,1,9,0
54003,0,0,1,1,0,0,105,1,9,0
55048,1,1,0,0,0,0,105,1,9,0
55162,0,0,1,1,0,0,105,1,9,0
56969,1,1,0,0,0,0,105,1,9,0
59310,1,0,0,1,1,0,105,1,9,0
59839,0,0,0,0,1,0,105,1,9,0
64473,0,0,0,0,1,0,105,1,9,0
64807,0,0,1,1,0,0,105,1,9,0
66275,0,1,1,0,1,0,78,1,9,0
69005,0,0,1,1,0,0,78,1,9,0
73860,0,1,0,1,0,0,78,1,9,0
76869,0,1,0,1,0,0,78,1,9,0
77787,1,1,0,0,0,0,78,1,9,0
81192,0,1,1,0,1,0,78,1,9,0
82281,0,1,1,0,1,0,78,1,9,0
83403,1,1,0,0,0,0,78,1,9,0
87383,0,0,1,1,0,0,78,1,9,0
88923,1,1,1,1,1,0,78,1,9,0
90424,1,1,1,1,1,0,78,1,9,0
91002,1,0,0,1,1,0,78,1,9,0
92350,1,1,0,0,0,0,78,1,9,0
