attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
114,0,0,0,0,1,0,113,1,9,0
121,0,1,1,0,1,0,113,1,9,0
469,0,0,1,1,0,0,113,1,9,0
477,1,1,0,0,0,0,113,1,9,0
1007,1,1,1,1,1,0,113,1,9,0
1173,0,0,1,1,0,0,113,1,9,0
1339,0,1,1,0,1,0,113,1,9,0
1437,1,1,0,0,0,0,113,1,9,0
1695,0,1,0,1,0,0,113,1,9,0
1734,1,1,0,0,0,0,113,1,9,0
1996,0,0,1,1,0,0,113,1,9,0
2054,0,0,0,0,1,0,113,1,9,0
2101,0,1,1,0,1,0,113,1,9,0
2223,1,0,0,1,1,0,113,1,9,0
2227,1,1,0,0,0,0,113,1,9,0
2395,1,0,1,0,0,0,113,1,9,0
2400,0,1,0,1,0,0,113,1,9,0
2529,1,1,0,0,0,0,113,1,9,0
2548,0,0,1,1,0,0,113,1,9,0
2628,0,0,0,0,1,0,113,1,9,0
2631,1,1,0,0,0,0,113,1,9,0
2636,0,1,0,1,0,0,113,1,9,0
2654,1,0,0,1,1,0,113,1,9,0
2725,0,0,0,0,1,0,113,1,9,0
2925,0,0,0,0,1,0,113,1,9,0
2990,1,1,1,1,1,0,113,1,9,0
3021,0,1,0,1,0,0,113,1,9,0
3093,0,1,1,0,1,0,113,1,9,0
3107,1,0,1,0,0,0,113,1,9,0
3186,1,1,1,1,1,0,113,1,9,0
3245,0,1,1,1,1,1,113,1,9,0
3310,1,1,0,0,0,0,113,1,9,0
3322,0,1,0,1,0,0,113,1,9,0
3415,0,0,0,1,1,1,113,1,9,0
3425,1,1,0,0,0,0,113,1,9,0
3563,0,1,1,0,1,0,113,1,9,0
3593,1,1,1,1,1,0,113,1,9,0
3620,0,0,1,1,0,0,113,1,9,0
3623,0,1,0,1,0,0,113,1,9,0
3634,1,0,0,1,1,0,113,1,9,0
3659,0,0,1,1,0,0,113,1,9,0
3738,1,0,0,1,1,0,113,1,9,0
3905,1,1,0,0,0,0,113,1,9,0
3974,1,0,0,1,1,0,113,1,9,0
3982,1,1,1,1,1,0,113,1,9,0
4011,1,1,1,1,1,0,113,1,9,0
4045,1,1,1,1,1,0,113,1,9,0
4059,0,0,1,1,0,0,113,1,9,0
4247,0,1,0,1,0,0,113,1,9,0
4302,1,0,0,1,1,0,113,1,9,0
4422,1,1,0,0,0,0,113,1,9,0
4545,1,1,0,0,0,0,113,1,9,0
4616,1,0,0,1,1,0,113,1,9,0
4621,1,0,0,1,1,0,113,1,9,0
4689,0,1,1,0,1,0,113,1,9,0
4749,1,0,0,1,1,0,113,1,9,0
4762,0,1,0,1,0,0,113,1,9,0
4792,1,0,0,1,1,0,113,1,9,0
5046,1,1,1,1,1,0,113,1,9,0
5246,0,1,1,0,1,0,113,1,9,0
5347,1,0,1,0,0,0,113,1,9,0
5497,0,1,1,0,1,0,113,1,9,0
5635,1,1,0,0,0,0,113,1,9,0
5658,0,0,1,1,0,0,113,1,9,0
5699,1,1,0,0,0,0,113,1,9,0
5751,1,1,1,1,1,0,113,1,9,0
5809,0,1,0,1,0,0,113,1,9,0
5845,1,0,1,0,0,0,113,1,9,0
5880,1,1,1,1,1,0,113,1,9,0
5915,1,1,1,0,1,1,113,1,9,0
5962,0,1,0,1,0,0,113,1,9,0
5982,0,0,0,0,1,0,113,1,9,0
6048,1,1,0,0,0,0,113,1,9,0
6062,0,0,0,0,1,0,113,1,9,0
6130,1,0,1,0,0,0,113,1,9,0
6384,1,0,1,0,0,0,113,1,9,0
6417,1,0,0,1,1,0,113,1,9,0
6422,0,1,0,1,0,0,113,1,9,0
6516,1,0,0,1,1,0,113,1,9,0
6656,1,0,0,1,1,0,113,1,9,0
6761,1,1,0,0,0,0,113,1,9,0
6864,1,1,1,1,1,0,113,1,9,0
6889,1,1,0,0,0,0,113,1,9,0
7074,0,0,0,0,1,0,113,1,9,0
7127,1,1,0,0,0,0,113,1,9,0
7340,0,1,1,0,1,0,113,1,9,0
7420,0,0,0,0,1,0,113,1,9,0
7650,1,0,0,1,1,0,113,1,9,0
7733,1,1,0,0,0,0,113,1,9,0
8298,1,1,0,0,0,0,113,1,9,0
8540,0,0,1,1,0,0,113,1,9,0
8624,1,1,1,1,1,0,113,1,9,0
8689,1,1,1,1,1,0,113,1,9,0
8850,1,1,0,0,0,0,113,1,9,0
8883,1,1,0,0,0,0,113,1,9,0
