attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
3826,0,1,0,1,0,0,194
24842,1,0,1,0,0,0,194
27544,0,0,0,0,1,0,194
36098,1,1,0,0,0,0,194
41493,1,1,1,1,1,0,194
45763,0,1,1,0,1,0,194
97711,0,1,0,1,0,0,143
101267,1,1,0,1,0,0,143
245714,1,0,0,0,1,1,50
253046,1,1,1,0,1,1,50
332486,0,0,1,1,0,0,124
384569,0,1,0,1,0,0,124
400060,1,0,1,1,0,0,19
456991,0,0,1,1,0,0,19
508979,0,1,1,0,1,0,64
611083,0,1,1,1,1,1,48
717233,1,1,1,1,1,0,27
746423,1,0,1,0,0,0,162
747146,1,1,1,1,1,0,162
777392,1,0,0,1,1,0,162
824057,1,1,0,0,0,0,86
858070,1,1,0,0,0,0,175
889541,1,1,0,0,0,0,175
1043892,1,1,1,1,1,0,9
1122308,0,1,1,0,1,0,255
1154336,0,0,1,1,0,0,255
1154712,0,0,1,1,0,0,255
1216943,1,0,1,0,0,0,83
1327046,1,1,0,1,0,0,35
1328219,0,0,0,1,1,1,35
1340931,0,1,0,1,0,0,35
1348797,0,0,0,0,1,0,35
1382910,1,0,1,0,0,0,71
1385946,0,1,1,0,1,0,71
1433860,0,0,0,0,1,0,71
1436822,0,1,1,1,1,1,71
1603821,1,1,1,1,1,0,26
1626642,1,1,0,0,0,0,26
1717429,1,0,1,0,0,0,255
1736419,0,1,1,0,1,0,255
1768374,0,0,1,0,0,0,255
1780860,0,1,0,1,0,0,150
1784645,0,0,0,0,1,0,150
1807315,1,1,0,0,0,0,150
2068983,1,0,1,0,0,0,0
2163311,0,0,0,0,1,0,27
2164938,1,1,1,0,1,1,27
2242120,0,1,0,1,0,0,255
2246409,1,0,1,0,0,0,255
2255538,1,0,0,0,1,1,255
2256194,1,0,0,1,1,0,255
2258084,0,1,1,0,1,0,255
2272359,1,0,1,1,0,0,255
2298651,0,0,0,0,1,0,199
2304832,1,1,1,0,1,1,199
2330294,1,1,1,1,1,0,199
2342110,0,0,1,1,0,0,199
2346366,1,1,0,1,0,0,199
2386928,1,0,0,1,1,0,255
2389646,0,0,0,0,1,0,255
2402632,1,1,1,0,1,1,255
2454620,0,1,1,1,1,1,42
2528445,0,0,0,0,1,0,98
2564272,0,1,0,1,0,0,225
2569031,0,1,0,1,0,0,225
2574533,1,1,0,0,0,0,225
2579985,0,0,1,0,0,0,225
2605179,0,1,1,0,1,0,225
2649246,0,0,0,0,1,0,121
2653359,1,0,1,0,0,0,121
2685639,0,1,0,1,0,0,121
2685791,0,1,0,0,0,0,121
2702116,1,1,0,0,0,0,49
2794816,0,0,0,0,1,0,160
2824640,1,1,0,0,0,0,158
3026168,1,0,0,1,1,0,115
3028290,1,1,0,0,0,0,115
3030250,0,0,0,0,1,0,115
3080470,1,0,0,1,1,0,205
3087822,0,0,1,1,0,0,205
3090774,0,0,1,1,0,0,205
3104675,1,1,1,0,1,1,205
3112869,0,1,1,0,1,0,205
3130347,1,1,0,0,0,0,205
3180875,0,1,0,1,0,0,135
3182162,1,0,0,1,1,0,135
3223138,1,0,0,1,1,0,158
3252317,1,1,0,0,0,0,158
3254107,0,1,1,0,1,0,158
3274390,1,0,1,0,0,0,158
3275237,0,0,0,0,1,0,158
3275313,1,1,0,0,0,0,158
3299829,0,1,1,0,1,0,75
3317019,1,1,1,1,1,0,75
3323542,1,0,1,0,0,0,75
3325913,1,0,0,1,1,0,75
3330183,0,0,1,1,0,0,75
3377229,0,1,0,0,0,0,3
3384244,1,1,1,0,1,1,3
3499227,0,0,0,1,1,1,33
3518936,1,0,0,1,1,0,33
3524350,1,0,0,0,1,1,33
3527030,1,0,0,1,1,0,33
3573650,0,0,0,1,1,1,93
3575579,1,0,1,0,0,0,93
3625776,1,1,0,1,0,0,106
3627219,0,0,0,0,1,0,106
3647889,1,1,1,1,1,0,106
3656127,1,0,1,0,0,0,106
3703075,1,1,0,0,0,0,129
3753008,0,1,1,1,1,1,6
3758470,0,0,1,1,0,0,6
3835085,0,0,1,0,0,0,147
3841294,0,1,1,0,1,0,147
3848784,1,1,1,1,1,0,147
3906013,1,1,1,1,1,0,5
3955432,0,0,1,1,0,0,37
3986051,1,1,0,1,0,0,37
4050012,1,1,1,1,1,0,218
4060877,0,0,0,1,1,1,218
4061861,1,0,0,1,1,0,218
4075163,0,1,1,0,1,0,87
4088105,0,0,0,0,1,0,87
4148552,1,1,0,1,0,0,28
4179566,0,0,0,0,1,0,28
4200471,1,0,0,0,1,1,51
4211865,1,0,1,1,0,0,51
4301006,1,0,1,0,0,0,117
4301692,1,1,0,0,0,0,117
4347491,1,1,0,1,0,0,255
4377446,1,0,0,0,1,1,255
4389729,0,0,1,1,0,0,255
4401546,1,0,1,0,0,0,190
4404465,0,0,1,1,0,0,190
4422907,1,1,0,1,0,0,190
4455767,0,1,0,1,0,0,190
4472262,0,0,1,1,0,0,253
4477467,1,1,1,1,1,0,253
4484818,1,1,1,1,1,0,253
4491956,0,0,0,0,1,0,253
4500654,1,1,0,0,0,0,253
4508611,0,0,1,1,0,0,253
4575685,0,1,0,1,0,0,131
4585554,0,0,1,1,0,0,131
4663938,0,1,0,1,0,0,255
4675774,1,1,1,1,1,0,255
4677580,1,1,1,1,1,0,255
4708656,1,0,1,1,0,0,255
4714235,1,0,0,1,1,0,255
4811926,0,1,0,0,0,0,7
4830771,1,0,1,0,0,0,7
4901328,1,0,1,1,0,0,165
5033681,0,1,0,1,0,0,19
5064516,1,0,0,1,1,0,97
5147597,1,1,0,1,0,0,117
5162436,0,0,1,1,0,0,117
5168120,0,1,1,0,1,0,117
5174208,1,1,0,0,0,0,117
5174967,0,1,0,1,0,0,117
5203064,0,0,1,0,0,0,24
5223178,0,1,1,0,1,0,24
5243317,0,1,0,1,0,0,35
5307384,0,1,1,1,1,1,35
5355015,1,0,1,1,0,0,42
5395401,0,0,1,0,0,0,91
5455695,1,0,1,1,0,0,77
5518790,1,0,1,0,0,0,255
5533145,0,1,0,1,0,0,255
5543284,1,1,0,0,0,0,255
5555629,0,1,1,0,1,0,255
5595824,1,0,1,0,0,0,26
5660918,0,0,1,0,0,0,5
5769353,0,0,1,1,0,0,202
5771903,0,0,0,0,1,0,202
5775640,0,1,0,1,0,0,202
5776718,0,0,1,1,0,0,202
5799131,0,1,1,0,1,0,202
5835552,0,1,1,0,1,0,100
5849501,0,0,1,0,0,0,100
5908995,0,1,1,0,1,0,43
5979296,1,1,1,0,1,1,95
5983888,0,1,0,1,0,0,95
5985562,0,1,1,1,1,1,95
5992752,1,1,1,1,1,0,95
5993975,1,1,1,1,1,0,95
6028938,1,0,0,1,1,0,95
6064777,1,1,1,0,1,1,65
6073008,0,0,0,0,1,0,65
6075209,0,0,0,0,1,0,65
6117597,0,1,1,1,1,1,32
6148417,1,0,1,0,0,0,32
6149557,1,0,0,1,1,0,32
6196720,1,1,1,1,1,0,145
6203184,0,1,0,1,0,0,145
6203209,0,1,1,0,1,0,145
6299777,0,0,0,1,1,1,42
6342626,1,0,0,1,1,0,42
6473468,0,0,1,0,0,0,38
6580376,0,1,1,0,1,0,255
6598495,0,1,0,1,0,0,255
6599847,1,0,0,1,1,0,255
6606536,1,1,0,0,0,0,255
6637118,1,1,0,0,0,0,65
6647489,1,1,0,0,0,0,65
6701969,1,1,0,0,0,0,88
6754288,0,1,0,1,0,0,255
6756159,0,0,0,0,1,0,255
6764010,1,0,0,1,1,0,255
6769664,0,1,0,1,0,0,255
6783175,1,1,0,0,0,0,255
6797392,1,1,1,1,1,0,255
6799942,1,0,1,0,0,0,255
6800728,0,1,1,0,1,0,255
6806446,0,0,1,1,0,0,255
6810473,1,0,0,1,1,0,255
6810542,0,1,1,0,1,0,255
6941058,1,1,0,0,0,0,10
6950692,0,0,1,1,0,0,255
6985319,0,0,0,0,1,0,255
7057010,1,0,0,1,1,0,62
7057164,1,0,0,1,1,0,62
7061816,0,1,1,0,1,0,62
7079480,1,1,1,1,1,0,50
7105691,0,0,1,1,0,0,50
7179076,1,0,0,1,1,0,147
7194454,1,1,0,1,0,0,147
7253389,1,0,1,0,0,0,56
7286545,0,0,1,1,0,0,206
7294966,0,1,1,0,1,0,206
7312718,0,0,1,1,0,0,206
7314819,0,1,0,1,0,0,206
7333205,0,0,1,1,0,0,206
7336186,0,0,0,1,1,1,206
7420720,1,1,0,0,0,0,179
7421701,1,0,0,1,1,0,179
7461530,0,1,1,0,1,0,179
7474133,0,0,1,1,0,0,255
7480383,1,0,0,0,1,1,255
7488855,1,1,1,1,1,0,255
7489783,0,0,0,1,1,1,255
7496914,0,0,0,0,1,0,255
7498153,0,1,0,1,0,0,255
7512236,1,1,1,0,1,1,255
7524374,0,0,1,1,0,0,255
7646574,0,1,1,1,1,1,125
7653988,0,0,0,0,1,0,125
7663552,1,0,1,0,0,0,125
7737760,0,0,0,1,1,1,36
7751547,1,1,0,0,0,0,36
7825412,1,1,1,1,1,0,123
7878647,0,1,1,1,1,1,40
7900216,0,1,0,1,0,0,40
7926575,1,1,0,0,0,0,40
7935094,1,1,1,1,1,0,125
7974448,1,1,0,1,0,0,125
7983554,0,0,0,0,1,0,125
7986354,0,0,1,1,0,0,125
7996641,0,0,1,1,0,0,38
8118410,1,1,1,0,1,1,24
8121186,0,0,0,1,1,1,24
8240079,1,1,0,0,0,0,25
8319585,1,0,0,1,1,0,16
8396941,0,0,0,0,1,0,14
8522430,1,1,1,0,1,1,48
8624245,0,1,1,1,1,1,58
8649281,1,1,0,1,0,0,58
8661154,0,0,1,1,0,0,58
8690269,0,1,1,0,1,0,58
8708200,0,0,1,1,0,0,58
8711813,1,1,0,0,0,0,58
8740688,0,0,0,0,1,0,24
8755642,1,1,1,0,1,1,24
8785465,1,0,1,0,0,0,98
8810312,1,0,0,0,1,1,98
8836306,0,1,1,1,1,1,98
8913127,0,0,0,0,1,0,64
8960683,0,0,1,1,0,0,64
8995898,1,0,1,0,0,0,97
9003236,0,1,1,0,1,0,97
9004690,1,1,1,1,1,0,97
9040481,1,0,1,1,0,0,97
9168244,1,1,1,0,1,1,26
9205402,1,1,0,1,0,0,56
9226054,0,1,1,0,1,0,56
9248767,1,1,1,1,1,0,255
9264057,1,1,0,0,0,0,255
9288123,0,1,0,1,0,0,255
9295222,1,0,1,0,0,0,255
9324652,1,1,0,0,0,0,50
9364411,1,0,0,1,1,0,50
9366460,0,1,1,0,1,0,50
9456073,1,1,1,1,1,0,54
9481769,1,1,1,1,1,0,54
9494612,1,1,1,1,1,0,54
9527143,0,0,0,0,1,0,21
