attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
30717,0,0,1,0,0,0,106
38690,1,1,1,0,1,1,106
64436,1,0,0,0,1,1,106
215519,1,1,1,0,1,1,101
293171,0,1,1,0,1,0,76
338411,0,0,1,0,0,0,114
458538,0,1,1,0,1,0,135
501563,1,0,1,0,0,0,113
529033,0,0,0,0,1,0,118
577497,0,0,1,0,0,0,118
644131,0,1,1,1,1,1,102
661922,1,0,1,0,0,0,132
730717,1,1,1,0,1,1,102
748097,0,1,0,1,0,0,102
750045,1,1,0,0,0,0,102
904650,0,1,1,1,1,1,94
911162,0,1,1,0,1,0,94
1131897,1,1,0,1,0,0,132
1173434,1,1,0,1,0,0,132
1195438,0,1,0,1,0,0,132
1209194,1,0,0,1,1,0,132
1267452,0,0,1,0,0,0,105
1286232,1,0,0,1,1,0,105
1295799,1,0,1,1,0,0,105
1362260,0,1,0,1,0,0,131
1373899,0,0,1,1,0,0,131
1388345,0,1,0,0,0,0,160
1403064,1,1,0,0,0,0,160
1553719,0,1,0,1,0,0,156
1562186,1,0,1,0,0,0,156
1657575,0,0,0,0,1,0,112
1866043,1,0,1,1,0,0,105
1928521,0,1,1,1,1,1,177
1983298,0,1,0,0,0,0,131
2032972,0,0,1,0,0,0,121
2100277,0,0,1,0,0,0,138
2313067,1,0,0,1,1,0,125
2444871,1,0,1,0,0,0,103
2445332,0,0,1,0,0,0,103
2550920,0,1,0,1,0,0,101
2659660,1,0,1,0,0,0,125
2741842,1,1,1,0,1,1,118
2775918,0,1,1,0,1,0,101
2845125,1,0,0,1,1,0,123
2957470,1,0,0,0,1,1,121
2976654,1,1,1,1,1,0,121
3098795,0,1,1,0,1,0,113
3113001,0,1,1,0,1,0,113
3121777,1,0,1,1,0,0,113
3131862,1,1,1,1,1,0,113
3164360,0,0,1,1,0,0,115
3179990,1,0,0,1,1,0,115
3223575,0,1,0,1,0,0,158
3272370,0,0,0,1,1,1,158
3370535,1,0,0,0,1,1,125
3379452,1,0,1,0,0,0,125
3382836,0,1,1,1,1,1,125
3490433,1,1,0,1,0,0,115
3493230,1,1,1,1,1,0,115
4026216,0,0,0,1,1,1,121
4104692,1,1,0,0,0,0,160
4246842,1,0,0,1,1,0,94
4276833,1,0,0,1,1,0,124
4287470,0,0,1,1,0,0,124
4457962,1,1,0,1,0,0,98
4510999,0,1,1,1,1,1,98
4593031,0,1,1,1,1,1,122
4593432,1,0,0,0,1,1,122
4633647,0,1,0,1,0,0,122
4702878,0,0,1,0,0,0,110
4728131,0,0,1,1,0,0,137
4737912,0,1,1,0,1,0,137
4890468,0,1,0,1,0,0,144
4890601,1,0,0,1,1,0,144
4897170,0,0,1,1,0,0,144
4940920,1,1,1,0,1,1,123
5096098,1,1,1,0,1,1,100
5122438,1,1,1,1,1,0,132
5171834,0,0,1,0,0,0,132
5183183,0,0,1,1,0,0,104
5267742,0,0,0,1,1,1,120
5275884,1,1,1,1,1,0,120
5294756,0,1,0,1,0,0,120
5304867,1,1,0,1,0,0,120
5383264,0,1,0,1,0,0,146
5432482,0,1,1,1,1,1,146
5636501,1,1,0,0,0,0,102
5653474,0,0,0,0,1,0,102
5664902,0,1,1,0,1,0,102
5957866,1,1,1,1,1,0,128
5973158,1,0,1,0,0,0,153
6077082,0,0,0,0,1,0,143
6085205,0,1,1,0,1,0,143
6097082,1,1,1,0,1,1,114
6139616,1,1,1,0,1,1,114
6259593,1,0,0,0,1,1,133
6304107,0,1,0,0,0,0,142
6323380,0,0,0,1,1,1,142
6357899,1,1,1,1,1,0,144
6472642,0,0,1,1,0,0,98
6541106,0,0,1,1,0,0,124
6548428,0,1,1,0,1,0,124
6614460,1,1,0,0,0,0,160
6642176,1,1,1,0,1,1,155
6665430,1,0,1,0,0,0,155
6685376,1,1,1,1,1,0,126
6713385,0,0,1,0,0,0,126
6774602,1,1,0,1,0,0,120
6812951,0,0,1,1,0,0,120
6824395,1,0,0,0,1,1,135
6949563,0,0,1,1,0,0,116
6952034,1,0,0,0,1,1,116
6978601,1,1,1,1,1,0,116
7090574,1,0,1,0,0,0,120
7215808,1,0,0,1,1,0,136
7247646,1,0,1,1,0,0,136
7253135,0,1,0,0,0,0,136
7338273,1,0,1,1,0,0,106
7377528,0,0,0,0,1,0,132
7384191,0,0,1,0,0,0,132
7422216,0,1,0,1,0,0,141
7468172,1,1,1,0,1,1,141
7525038,1,0,0,1,1,0,133
7575580,0,1,0,0,0,0,128
7587824,1,0,0,1,1,0,128
7593686,1,1,1,0,1,1,128
7616693,0,0,1,0,0,0,108
7622968,0,1,0,1,0,0,108
7686679,0,0,1,0,0,0,131
7705040,1,0,0,1,1,0,131
7705495,1,1,0,0,0,0,131
7721928,1,1,1,1,1,0,131
7760554,1,1,0,1,0,0,123
7786428,0,0,0,0,1,0,123
7792713,1,1,1,0,1,1,123
7999535,1,0,1,0,0,0,124
8208297,1,0,1,0,0,0,151
8282217,0,0,0,0,1,0,153
8311991,1,0,0,1,1,0,153
8343574,0,1,0,0,0,0,129
8426800,1,0,1,0,0,0,126
8684694,0,0,0,1,1,1,98
8750020,1,1,1,1,1,0,171
8762771,0,0,0,0,1,0,171
8804739,0,1,0,1,0,0,129
8823110,0,1,0,0,0,0,129
8884440,0,0,1,1,0,0,146
8986619,1,0,1,0,0,0,91
9003540,0,1,1,1,1,1,91
9022703,1,1,1,1,1,0,91
9023857,0,1,1,1,1,1,91
9244833,1,1,1,1,1,0,137
9262665,1,0,1,1,0,0,137
9275876,0,0,1,0,0,0,137
9300361,0,1,1,1,1,1,137
9479573,1,1,1,1,1,0,126
9490512,1,0,1,0,0,0,126
9532371,1,1,0,0,0,0,105
9577594,1,0,0,1,1,0,100
