attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
1634,1,1,0,0,0,0,107
1890,1,1,1,1,1,0,107
2845,1,1,0,0,0,0,107
3295,0,0,1,1,0,0,107
4391,0,1,0,1,0,0,107
4450,1,1,1,1,1,0,107
4853,0,1,1,0,1,0,107
4977,1,1,1,1,1,0,107
5215,1,1,0,0,0,0,107
5260,1,1,1,1,1,0,107
6568,0,1,0,1,0,0,107
7298,0,0,1,1,0,0,107
7769,0,1,0,1,0,0,107
8861,0,0,1,1,0,0,107
10532,0,0,1,1,0,0,107
11496,0,1,0,1,0,0,107
13521,0,0,0,0,1,0,107
13576,1,1,0,0,0,0,107
13660,0,0,0,0,1,0,107
13697,1,1,1,1,1,0,107
14008,0,1,0,1,0,0,107
14045,0,1,1,0,1,0,107
15030,0,1,0,1,0,0,107
15297,0,1,1,0,1,0,107
15564,1,0,0,1,1,0,107
15760,1,0,0,1,1,0,107
16115,0,0,0,0,1,0,107
16795,0,0,0,0,1,0,107
16804,1,1,0,1,0,0,107
17028,1,1,0,0,0,0,107
17507,0,1,0,1,0,0,107
17666,0,0,0,0,1,0,107
18040,1,1,0,0,0,0,107
18446,0,0,0,0,1,0,107
18948,1,1,1,1,1,0,107
19035,1,0,0,1,1,0,107
19696,1,0,1,0,0,0,107
20071,1,0,1,0,0,0,107
20382,1,0,1,0,0,0,107
20631,1,1,0,0,0,0,107
21569,0,0,1,1,0,0,107
22131,1,1,1,1,1,0,107
22183,1,1,0,0,0,0,107
22681,1,0,0,1,1,0,107
22761,1,0,0,1,1,0,107
22972,1,0,1,0,0,0,107
23518,1,1,1,1,1,0,107
24056,0,0,0,0,1,0,107
24167,1,1,0,1,0,0,107
24533,1,0,0,1,1,0,107
24917,1,1,0,0,0,0,107
25146,0,0,1,1,0,0,107
26422,0,1,0,1,0,0,107
28249,0,1,0,1,0,0,107
28665,1,0,1,0,0,0,107
29251,0,1,0,1,0,0,107
31739,1,1,1,1,1,0,107
32032,1,0,0,1,1,0,107
34540,1,1,1,1,1,0,107
34583,1,0,0,1,1,0,107
35191,1,1,1,1,1,0,107
35995,1,0,0,1,1,0,107
36073,0,0,0,0,1,0,107
36427,1,1,0,0,0,0,107
37202,1,0,0,1,1,0,107
37300,1,0,1,0,0,0,107
37986,0,0,1,1,0,0,107
38613,1,1,1,1,1,0,107
39166,0,1,1,0,1,0,107
39696,1,0,1,0,0,0,107
39750,0,0,0,0,1,0,107
40214,0,1,0,1,0,0,107
40731,1,0,0,0,1,1,107
40844,0,0,0,0,1,0,107
40869,1,0,1,0,0,0,107
40881,1,0,0,1,1,0,107
40992,1,0,0,1,1,0,107
41669,0,1,1,0,1,0,107
41968,0,0,0,0,1,0,107
42893,1,0,1,0,0,0,107
43294,0,1,1,0,1,0,107
43910,0,0,1,1,0,0,107
44001,1,1,1,1,1,0,107
44285,0,0,0,0,1,0,107
44446,0,0,1,1,0,0,107
44891,0,1,1,0,1,0,107
45340,1,0,0,1,1,0,107
46993,0,0,0,0,1,0,107
47843,1,0,0,1,1,0,107
47903,0,0,1,1,0,0,107
48828,0,1,1,0,1,0,107
50372,1,0,0,1,1,0,107
51021,1,1,0,0,0,0,107
51971,0,0,0,0,1,0,107
52418,0,0,1,1,0,0,107
53289,1,0,1,0,0,0,107
54171,0,0,0,0,1,0,107
54736,1,0,1,0,0,0,107
55086,0,0,0,0,1,0,107
55125,0,1,1,0,1,0,107
55239,0,1,0,1,0,0,107
57979,0,0,1,1,0,0,107
58120,1,1,1,1,1,0,107
58364,0,1,1,0,1,0,107
58710,0,1,1,0,1,0,107
58717,0,0,0,0,1,0,107
58787,1,0,1,0,0,0,107
59648,1,1,0,0,0,0,107
60152,1,1,0,1,0,0,107
61106,0,1,1,0,1,0,107
61140,0,1,0,1,0,0,107
61200,0,1,0,1,0,0,107
61275,1,1,1,1,1,0,107
62382,1,0,0,1,1,0,107
62626,0,1,0,1,0,0,107
62739,0,1,1,0,1,0,107
63540,0,1,0,1,0,0,107
63578,1,0,0,1,1,0,107
63689,0,0,1,1,0,0,107
64570,0,1,0,1,0,0,107
65093,0,1,0,1,0,0,107
66010,1,0,0,1,1,0,131
66289,1,0,1,0,0,0,131
67143,1,1,1,1,1,0,131
67246,1,1,0,0,0,0,131
67423,0,0,1,1,0,0,131
67651,1,0,0,1,1,0,131
68215,1,1,1,1,1,0,131
68566,1,0,1,0,0,0,131
68958,1,1,0,0,0,0,131
69242,0,0,1,1,0,0,131
69314,1,0,0,1,1,0,131
70006,1,1,1,1,1,0,131
71175,0,1,0,1,0,0,131
71453,1,0,0,1,1,0,131
73426,0,0,0,0,1,0,131
73539,0,1,0,1,0,0,131
73842,1,0,0,1,1,0,131
74775,1,1,0,0,0,0,131
75753,0,0,0,0,1,0,131
75766,0,0,1,1,0,0,131
76132,0,0,0,0,1,0,131
76175,1,0,0,1,1,0,131
76531,0,1,0,1,0,0,131
77026,0,1,1,0,1,0,131
77712,0,0,0,0,1,0,131
78699,0,0,0,0,1,0,131
79513,1,1,1,1,1,0,131
79615,0,1,0,1,0,0,131
79985,1,0,1,0,0,0,131
80573,1,1,0,0,0,0,131
80576,1,0,0,1,1,0,131
81005,1,0,1,0,0,0,131
81504,1,0,0,1,1,0,131
81970,0,1,1,0,1,0,131
82105,1,0,1,0,0,0,131
82560,1,1,1,1,1,0,131
83102,1,1,0,0,0,0,131
83142,0,1,0,1,0,0,131
84067,0,1,1,0,1,0,131
84468,1,1,1,1,1,0,131
84522,1,0,1,0,0,0,131
84833,0,1,0,1,0,0,131
85018,1,1,0,0,0,0,131
85038,0,1,0,1,0,0,131
85714,1,1,0,0,0,0,131
85945,0,0,0,0,1,0,131
86121,0,0,1,1,0,0,131
86224,1,0,1,0,0,0,131
86775,1,1,0,0,0,0,131
87710,1,1,1,1,1,0,131
88448,1,0,0,1,1,0,131
88699,1,1,0,0,0,0,131
89598,0,1,1,0,1,0,131
92053,0,1,0,1,0,0,131
92268,0,1,1,0,1,0,131
92310,0,1,1,0,1,0,131
92933,0,0,1,1,0,0,131
93644,1,0,0,1,1,0,131
95020,1,1,0,0,0,0,131
97395,0,1,1,0,1,0,131
97819,0,1,1,0,1,0,131
97887,1,1,0,0,0,0,131
98824,1,0,1,0,0,0,131
99668,0,1,0,1,0,0,131
101764,0,1,1,0,1,0,131
102796,0,1,0,1,0,0,131
103036,1,1,1,1,1,0,131
103641,0,0,0,0,1,0,131
104186,0,1,0,1,0,0,131
104361,0,1,0,1,0,0,131
104694,1,0,0,1,1,0,131
105087,0,1,0,1,0,0,131
105785,1,1,1,1,1,0,131
106091,0,0,0,0,1,0,131
106600,1,1,1,1,1,0,131
106761,0,0,0,0,1,0,131
107738,0,0,0,0,1,0,131
108798,0,0,0,0,1,0,131
108799,1,1,0,0,0,0,131
109483,1,1,1,1,1,0,131
110221,0,1,1,0,1,0,131
110270,1,0,1,0,0,0,131
111535,1,1,0,0,0,0,131
111854,1,0,1,0,0,0,131
112697,1,1,1,1,1,0,131
112877,1,1,0,0,0,0,131
113071,1,0,0,1,1,0,131
113294,1,0,1,0,0,0,131
114150,1,0,1,1,0,0,131
114358,0,1,0,1,0,0,131
114466,1,0,1,0,0,0,131
114540,1,0,1,0,0,0,131
114898,0,1,1,0,1,0,131
115189,1,0,1,0,0,0,131
116324,0,1,0,1,0,0,131
118640,1,0,0,1,1,0,131
120063,0,0,0,0,1,0,131
120749,0,0,1,1,0,0,131
120826,1,1,1,1,1,0,131
121098,0,0,1,1,0,0,131
121134,1,1,0,0,0,0,131
122028,1,1,0,0,0,0,131
122777,1,0,1,0,0,0,131
123046,0,0,0,0,1,0,131
123079,1,0,0,1,1,0,131
123914,1,0,1,0,0,0,131
124695,1,1,1,1,1,0,131
124995,1,1,1,1,1,0,131
126103,1,1,0,0,0,0,131
126491,1,0,1,0,0,0,131
126504,1,0,1,0,0,0,131
126821,1,0,1,0,0,0,131
127084,1,1,0,0,0,0,131
127163,0,1,0,1,0,0,131
127610,1,1,1,1,1,0,131
127878,1,0,1,0,0,0,131
127897,0,0,1,1,0,0,131
128502,0,1,0,1,0,0,131
129013,0,1,0,1,0,0,131
129316,1,0,0,0,1,1,131
129645,0,0,0,0,1,0,131
130095,1,1,1,1,1,0,131
130502,1,1,0,0,0,0,131
130664,0,0,0,0,1,0,131
132712,0,1,1,0,1,0,129
132925,0,0,1,1,0,0,129
133862,0,1,1,0,1,0,129
135497,0,1,0,1,0,0,129
138390,1,0,1,0,0,0,129
138634,0,0,1,1,0,0,129
138695,1,1,0,0,0,0,129
139188,0,0,1,1,0,0,129
140651,0,0,1,1,0,0,129
140664,1,0,1,0,0,0,129
141353,0,0,0,0,1,0,129
141386,1,1,1,1,1,0,129
141612,1,1,0,0,0,0,129
141987,1,0,0,1,1,0,129
142944,0,1,0,1,0,0,129
143382,0,1,1,1,1,1,129
143456,1,1,0,0,0,0,129
143675,0,1,0,1,0,0,129
144343,1,1,1,1,1,0,129
144632,0,1,0,1,0,0,129
145087,1,1,1,1,1,0,129
145581,0,0,0,0,1,0,129
145637,1,1,1,0,1,1,129
145696,0,0,0,0,1,0,129
146602,1,0,0,1,1,0,129
146737,0,0,0,0,1,0,129
147129,1,1,0,0,0,0,129
148756,0,0,0,0,1,0,129
149142,0,1,0,1,0,0,129
149582,1,0,0,1,1,0,129
150033,0,1,0,1,0,0,129
150688,0,1,1,0,1,0,129
150695,0,1,0,1,0,0,129
150982,1,1,1,1,1,0,129
151112,1,0,0,0,1,1,129
151212,1,0,0,1,1,0,129
151287,1,0,0,1,1,0,129
151851,1,1,0,0,0,0,129
152932,1,0,0,1,1,0,129
153726,0,1,0,1,0,0,129
154284,1,1,1,1,1,0,129
154367,1,0,1,0,0,0,129
154439,0,0,0,1,1,1,129
154604,1,0,0,1,1,0,129
154960,1,0,0,1,1,0,129
155725,1,0,0,1,1,0,129
155905,1,1,1,1,1,0,129
156564,1,1,0,0,0,0,129
156826,1,0,0,1,1,0,129
157104,0,0,0,0,1,0,129
157497,1,0,0,0,1,1,129
157703,1,0,0,1,1,0,129
159309,1,1,1,1,1,0,129
159490,0,0,0,0,1,0,129
160097,0,0,1,1,0,0,129
160389,0,0,0,0,1,0,129
161300,1,1,0,0,0,0,129
161363,0,0,0,0,1,0,129
161374,1,0,1,0,0,0,129
161539,1,0,0,1,1,0,129
162842,0,1,0,1,0,0,129
162993,0,1,0,1,0,0,129
163027,0,1,1,0,1,0,129
163052,1,0,1,0,0,0,129
163226,1,1,0,0,0,0,129
164066,0,1,0,1,0,0,129
164883,0,1,1,0,1,0,129
164957,1,0,0,1,1,0,129
167362,1,1,1,1,1,0,129
169781,0,0,1,1,0,0,129
170073,0,0,0,0,1,0,129
171784,1,1,0,0,0,0,129
172333,1,0,1,0,0,0,129
173351,1,0,1,0,0,0,129
174304,1,1,1,1,1,0,129
175412,0,0,1,0,0,0,129
175869,0,1,1,0,1,0,129
175870,1,1,1,1,1,0,129
176387,1,1,1,1,1,0,129
176551,0,0,1,1,0,0,129
177165,1,0,1,1,0,0,129
177748,1,0,1,0,0,0,129
178203,0,1,1,0,1,0,129
178737,1,1,0,0,0,0,129
179184,0,0,1,1,0,0,129
179253,1,0,0,1,1,0,129
179694,0,1,0,1,0,0,129
179750,1,1,0,0,0,0,129
180116,1,1,0,0,0,0,129
180572,0,0,1,0,0,0,129
182349,1,0,0,1,1,0,129
182559,1,0,1,1,0,0,129
182658,1,1,1,1,1,0,129
183009,1,0,1,0,0,0,129
184304,1,1,0,0,0,0,129
184406,0,0,1,1,0,0,129
184461,1,1,0,0,0,0,129
184466,1,1,1,1,1,0,129
184687,0,0,0,1,1,1,129
184817,0,0,0,0,1,0,129
185689,0,1,0,1,0,0,129
185915,1,0,0,1,1,0,129
186755,1,1,0,0,0,0,129
187219,1,0,0,1,1,0,129
187424,0,0,0,0,1,0,129
187976,1,1,1,1,1,0,129
188938,0,1,1,0,1,0,129
189131,0,0,1,1,0,0,129
189503,1,1,1,0,1,1,129
189644,0,1,1,0,1,0,129
191949,0,0,1,1,0,0,129
192241,1,1,0,0,0,0,129
192289,0,0,1,1,0,0,129
192385,1,1,0,0,0,0,129
192446,0,0,0,0,1,0,129
192749,1,0,0,1,1,0,129
193085,1,1,0,0,0,0,129
193135,0,0,1,1,0,0,129
193325,1,1,0,1,0,0,129
193344,0,0,1,1,0,0,129
193691,0,1,1,0,1,0,129
194100,0,0,0,0,1,0,129
194706,1,1,1,1,1,0,129
194918,1,0,1,0,0,0,129
