attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
1140870,0,1,1,0,1,0,147
1154087,1,1,1,1,1,0,147
1159066,0,0,1,1,0,0,147
1164479,1,0,0,1,1,0,147
1165822,1,0,1,0,0,0,147
1178535,0,1,1,0,1,0,147
1190071,1,1,1,1,1,0,112
1199297,0,1,0,1,0,0,112
1200798,1,0,0,1,1,0,112
1204453,1,1,1,1,1,0,112
1206787,0,0,1,1,0,0,112
1208967,1,0,1,0,0,0,112
1211287,0,0,0,0,1,0,112
1213306,0,1,1,0,1,0,112
1216579,1,0,1,0,0,0,112
1221460,0,0,1,1,0,0,112
1222250,1,0,1,0,0,0,112
1240137,0,1,1,0,1,0,112
1243184,1,1,0,0,0,0,112
1245905,0,1,0,1,0,0,128
1246385,1,0,0,1,1,0,128
1272624,0,0,1,1,0,0,128
1285291,0,1,1,0,1,0,128
1290750,1,0,1,0,0,0,128
1298962,0,1,1,0,1,0,128
1313216,1,1,0,0,0,0,107
1324298,0,1,0,1,0,0,107
1337440,0,1,0,1,0,0,107
1354266,1,1,1,1,1,0,107
1354477,0,0,1,1,0,0,107
1358694,0,1,1,0,1,0,107
1358896,0,0,1,1,0,0,107
1359114,1,1,0,0,0,0,107
1365075,0,0,0,0,1,0,107
1388030,0,0,1,1,0,0,86
1411825,0,0,0,1,1,1,86
1415497,0,1,1,0,1,0,86
1417334,1,1,1,1,1,0,86
1420904,0,0,0,0,1,0,86
1424636,1,1,0,0,0,0,86
1435611,0,1,0,1,0,0,86
1443817,1,0,1,0,0,0,117
1449388,0,0,1,1,0,0,117
1458416,1,0,1,0,0,0,117
1475268,0,0,0,0,1,0,117
1481591,0,1,1,0,1,0,117
1481719,0,0,1,1,0,0,117
1484620,1,0,1,0,0,0,117
1490033,0,1,1,0,1,0,117
1512934,1,0,0,1,1,0,64
1523515,1,1,0,0,0,0,64
1540652,0,0,1,1,0,0,64
1550863,1,1,1,1,1,0,64
1565179,1,1,0,0,0,0,64
1565577,0,1,0,1,0,0,64
1579285,0,1,0,1,0,0,133
1583798,1,0,0,1,1,0,133
1584775,1,1,0,0,0,0,133
1587582,1,0,1,0,0,0,133
1595558,1,0,0,1,1,0,133
1598398,1,1,0,0,0,0,133
1607587,0,1,1,0,1,0,133
1614376,1,0,0,1,1,0,133
1619166,1,1,0,0,0,0,133
1627588,0,1,0,1,0,0,133
1629817,0,0,1,1,0,0,133
1632267,0,0,1,1,0,0,133
1649207,1,1,0,1,0,0,158
1653192,1,0,0,1,1,0,158
1654273,1,0,0,1,1,0,158
1660353,1,1,0,0,0,0,158
1661678,1,0,0,1,1,0,158
1671608,0,0,1,1,0,0,158
1682223,1,0,0,1,1,0,158
1686245,1,1,1,1,1,0,158
1689619,1,0,0,1,1,0,158
1696816,0,1,0,1,0,0,158
1700848,0,1,1,0,1,0,158
1706976,0,0,1,1,0,0,110
1707311,1,1,1,1,1,0,110
1715483,0,0,1,1,0,0,110
1720038,0,0,1,1,0,0,110
1733199,0,0,0,0,1,0,110
1735284,1,0,1,0,0,0,110
1742292,1,0,1,0,0,0,110
1746363,1,1,0,0,0,0,110
1750317,0,0,1,1,0,0,110
1757102,1,1,0,0,0,0,110
1761615,1,1,0,0,0,0,110
1778262,0,1,1,0,1,0,81
1786321,1,1,0,0,0,0,81
1788901,1,0,0,1,1,0,81
1802561,0,0,0,0,1,0,81
1804111,1,0,0,1,1,0,81
1818566,1,0,0,1,1,0,81
1840684,0,0,0,0,1,0,119
1848292,0,0,0,0,1,0,119
1853525,1,0,0,1,1,0,119
1862837,0,0,1,1,0,0,119
1866573,1,1,0,0,0,0,119
1874743,0,1,0,1,0,0,119
1878900,0,0,1,1,0,0,119
1890296,0,1,1,1,1,1,119
1892182,0,1,1,0,1,0,119
1899716,1,0,1,1,0,0,119
1903385,0,1,0,0,0,0,112
1903479,0,0,0,0,1,0,112
1916881,0,0,0,0,1,0,112
1920603,0,0,0,0,1,0,112
1921610,1,1,0,0,0,0,112
1928014,1,0,1,0,0,0,112
1942993,0,1,1,1,1,1,112
1949869,0,1,0,1,0,0,112
1950353,0,1,1,0,1,0,112
1977386,1,1,0,1,0,0,116
1978519,1,0,1,0,0,0,116
2004149,1,1,1,1,1,0,116
2007936,0,1,1,0,1,0,116
2013499,1,0,0,1,1,0,116
2014349,0,0,1,1,0,0,116
2032988,1,1,1,1,1,0,124
2033595,0,0,1,1,0,0,124
2049741,1,0,1,0,0,0,124
2049915,1,1,1,1,1,0,124
2064300,0,0,0,0,1,0,124
2064822,1,1,0,1,0,0,124
2068692,1,1,0,0,0,0,124
2071182,0,1,0,1,0,0,124
2074376,0,0,1,1,0,0,124
2081685,1,1,0,0,0,0,124
2084924,1,1,1,1,1,0,124
2104501,0,0,1,1,0,0,109
2107190,0,1,0,1,0,0,109
2115284,0,1,1,0,1,0,109
2116580,1,1,1,1,1,0,109
2131002,0,1,1,0,1,0,109
