attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
93945,0,0,0,0,1,0,115,1,9,0
94597,0,1,0,1,0,0,115,1,9,0
95852,1,1,1,1,1,0,115,1,9,0
100612,0,0,1,1,0,0,115,1,9,0
102168,1,1,0,0,0,0,115,1,9,0
102819,1,1,1,1,1,0,115,1,9,0
102969,1,1,0,0,0,0,115,1,9,0
103681,1,0,1,0,0,0,115,1,9,0
104636,0,0,0,0,1,0,115,1,9,0
104860,1,0,0,1,1,0,115,1,9,0
106282,1,0,1,0,0,0,115,1,9,0
106775,0,1,0,1,0,0,115,1,9,0
107405,1,1,0,0,0,0,115,1,9,0
107803,0,1,1,0,1,0,115,1,9,0
107860,1,1,1,1,1,0,115,1,9,0
107979,1,1,0,0,0,0,115,1,9,0
110347,1,1,1,1,1,0,115,1,9,0
111185,1,0,1,0,0,0,115,1,9,0
111788,0,0,1,0,0,0,115,1,9,0
112229,0,1,1,0,1,0,115,1,9,0
113502,0,1,1,0,1,0,115,1,9,0
114208,0,0,1,1,0,0,115,1,9,0
117309,1,0,1,0,0,0,115,1,9,0
117485,1,0,1,0,0,0,115,1,9,0
117635,1,1,0,0,0,0,115,1,9,0
118332,1,1,0,0,0,0,115,1,9,0
119173,0,0,0,0,1,0,115,1,9,0
120155,0,0,0,0,1,0,115,1,9,0
121217,0,1,1,0,1,0,115,1,9,0
121230,0,0,1,1,0,0,115,1,9,0
121792,0,1,0,1,0,0,115,1,9,0
121973,0,1,0,1,0,0,115,1,9,0
122149,0,0,0,0,1,0,115,1,9,0
123989,0,1,1,0,1,0,115,1,9,0
124555,1,1,1,1,1,0,115,1,9,0
125337,1,1,1,1,1,0,115,1,9,0
125799,0,0,1,1,0,0,115,1,9,0
126464,1,0,1,0,0,0,115,1,9,0
127146,0,1,0,1,0,0,115,1,9,0
127251,0,1,0,1,0,0,115,1,9,0
129358,0,1,1,0,1,0,115,1,9,0
129654,0,0,0,1,1,1,115,1,9,0
130341,1,0,1,0,0,0,115,1,9,0
131486,1,0,0,1,1,0,131,1,9,0
132647,1,0,0,0,1,1,131,1,9,0
133641,0,1,0,1,0,0,131,1,9,0
134103,0,1,1,0,1,0,131,1,9,0
134991,1,1,0,0,0,0,131,1,9,0
135521,0,0,0,0,1,0,131,1,9,0
135705,0,1,0,1,0,0,131,1,9,0
135792,0,1,1,0,1,0,131,1,9,0
136035,1,0,0,1,1,0,131,1,9,0
137493,1,1,1,1,1,0,131,1,9,0
137952,1,1,0,0,0,0,131,1,9,0
138958,1,0,1,0,0,0,131,1,9,0
141380,0,0,0,0,1,0,131,1,9,0
142811,1,1,1,1,1,0,131,1,9,0
143066,0,0,0,0,1,0,131,1,9,0
144920,1,1,1,1,1,0,131,1,9,0
145564,0,0,0,0,1,0,131,1,9,0
147392,1,1,1,1,1,0,131,1,9,0
147484,1,0,1,0,0,0,131,1,9,0
148033,0,0,0,0,1,0,131,1,9,0
149000,1,0,1,0,0,0,131,1,9,0
150600,0,0,0,0,1,0,131,1,9,0
153913,1,0,0,1,1,0,131,1,9,0
155531,1,0,0,1,1,0,131,1,9,0
155698,0,0,1,1,0,0,131,1,9,0
156819,1,1,0,0,0,0,131,1,9,0
157741,1,1,0,0,0,0,131,1,9,0
159117,0,1,1,0,1,0,131,1,9,0
161878,0,1,0,1,0,0,131,1,9,0
162172,0,1,0,1,0,0,131,1,9,0
162925,0,0,0,0,1,0,131,1,9,0
163015,0,1,1,1,1,1,131,1,9,0
163312,0,0,0,0,1,0,131,1,9,0
163399,0,1,0,1,0,0,131,1,9,0
163885,1,1,1,1,1,0,131,1,9,0
164257,1,0,0,1,1,0,131,1,9,0
165008,0,0,1,1,0,0,131,1,9,0
165794,1,0,0,1,1,0,131,1,9,0
165980,1,0,0,1,1,0,131,1,9,0
166137,0,1,0,1,0,0,131,1,9,0
166504,0,1,0,1,0,0,131,1,9,0
166873,1,1,0,0,0,0,131,1,9,0
167016,1,1,0,0,0,0,131,1,9,0
168267,0,1,1,0,1,0,131,1,9,0
168307,1,0,1,0,0,0,131,1,9,0
169269,1,0,1,0,0,0,131,1,9,0
169470,1,0,1,0,0,0,131,1,9,0
170003,1,1,0,0,0,0,131,1,9,0
172143,0,1,0,1,0,0,131,1,9,0
172530,1,1,1,1,1,0,131,1,9,0
173665,0,1,0,1,0,0,131,1,9,0
173810,0,0,0,0,1,0,131,1,9,0
174560,0,1,1,1,1,1,131,1,9,0
175719,0,0,0,0,1,0,131,1,9,0
177893,1,0,1,0,0,0,131,1,9,0
180636,0,0,0,0,1,0,131,1,9,0
180740,0,0,1,1,0,0,131,1,9,0
182305,1,1,0,0,0,0,131,1,9,0
182389,1,0,1,0,0,0,131,1,9,0
183283,0,0,1,1,0,0,131,1,9,0
183373,0,1,0,1,0,0,131,1,9,0
183637,0,0,0,0,1,0,131,1,9,0
184852,1,1,0,0,0,0,131,1,9,0
186289,0,0,0,0,1,0,131,1,9,0
186471,1,1,0,0,0,0,131,1,9,0
187567,0,0,0,0,1,0,131,1,9,0
187723,1,0,0,1,1,0,131,1,9,0
187744,0,1,1,0,1,0,131,1,9,0
188332,0,1,0,1,0,0,131,1,9,0
189198,1,1,0,0,0,0,131,1,9,0
190201,0,1,0,1,0,0,131,1,9,0
190250,1,0,1,0,0,0,131,1,9,0
190286,1,1,0,0,0,0,131,1,9,0
190596,0,0,1,1,0,0,131,1,9,0
191986,0,1,1,0,1,0,131,1,9,0
194141,0,0,1,1,0,0,131,1,9,0
194771,1,0,0,1,1,0,131,1,9,0
195829,1,1,0,0,0,0,131,1,9,0
196793,0,1,1,0,1,0,112,1,9,0
197736,1,0,0,1,1,0,112,1,9,0
198823,1,0,1,1,0,0,112,1,9,0
200524,1,0,1,0,0,0,112,1,9,0
203408,1,1,1,1,1,0,112,1,9,0
203445,1,1,1,1,1,0,112,1,9,0
204369,1,0,0,1,1,0,112,1,9,0
204548,0,1,0,1,0,0,112,1,9,0
205514,1,1,1,1,1,0,112,1,9,0
206491,0,0,0,0,1,0,112,1,9,0
206776,1,0,1,0,0,0,112,1,9,0
207249,1,1,0,0,0,0,112,1,9,0
207999,1,1,0,0,0,0,112,1,9,0
209511,0,1,1,0,1,0,112,1,9,0
209512,0,0,1,1,0,0,112,1,9,0
209648,1,1,0,0,0,0,112,1,9,0
210497,1,0,1,0,0,0,112,1,9,0
210803,0,0,1,1,0,0,112,1,9,0
211365,0,0,1,1,0,0,112,1,9,0
211840,0,1,0,1,0,0,112,1,9,0
212673,0,1,1,0,1,0,112,1,9,0
213242,0,1,0,1,0,0,112,1,9,0
213625,1,1,0,0,0,0,112,1,9,0
214232,1,0,0,1,1,0,112,1,9,0
214495,1,1,0,0,0,0,112,1,9,0
215820,1,1,0,0,0,0,112,1,9,0
216837,0,0,1,0,0,0,112,1,9,0
216868,1,0,1,0,0,0,112,1,9,0
217425,0,0,1,1,0,0,112,1,9,0
218658,1,1,1,1,1,0,112,1,9,0
218899,1,0,1,0,0,0,112,1,9,0
220383,1,1,0,0,0,0,112,1,9,0
222601,0,0,0,0,1,0,112,1,9,0
222959,0,0,1,1,0,0,112,1,9,0
223429,0,0,0,0,1,0,112,1,9,0
223710,1,1,0,0,0,0,112,1,9,0
224526,0,0,1,1,0,0,112,1,9,0
224578,0,0,1,1,0,0,112,1,9,0
225857,1,1,1,1,1,0,112,1,9,0
226361,1,1,0,0,0,0,112,1,9,0
226826,0,0,0,0,1,0,112,1,9,0
227897,0,0,1,1,0,0,112,1,9,0
229130,1,1,0,0,0,0,112,1,9,0
230979,0,1,1,0,1,0,112,1,9,0
231581,0,0,0,0,1,0,112,1,9,0
231696,0,1,0,1,0,0,112,1,9,0
232774,1,1,1,1,1,0,112,1,9,0
233359,1,0,0,1,1,0,112,1,9,0
233961,1,0,1,0,0,0,112,1,9,0
234796,0,0,1,1,0,0,112,1,9,0
235427,0,1,1,0,1,0,112,1,9,0
235660,0,0,1,1,0,0,112,1,9,0
237288,0,0,0,0,1,0,112,1,9,0
239498,1,1,0,0,0,0,112,1,9,0
239824,0,1,1,0,1,0,112,1,9,0
239881,1,1,0,0,0,0,112,1,9,0
240265,1,1,0,0,0,0,112,1,9,0
240476,1,1,0,0,0,0,112,1,9,0
241220,1,0,0,1,1,0,112,1,9,0
241560,0,1,0,1,0,0,112,1,9,0
242069,0,0,1,1,0,0,112,1,9,0
242403,1,1,0,0,0,0,112,1,9,0
243056,1,1,0,0,0,0,112,1,9,0
244118,0,0,1,1,0,0,112,1,9,0
245103,1,0,0,1,1,0,112,1,9,0
246979,0,0,1,1,0,0,112,1,9,0
251667,0,0,0,0,1,0,112,1,9,0
252806,0,0,1,1,0,0,112,1,9,0
253011,0,1,1,0,1,0,112,1,9,0
253117,0,0,0,0,1,0,112,1,9,0
254043,1,0,1,0,0,0,112,1,9,0
254197,1,1,0,0,0,0,112,1,9,0
254198,0,0,0,0,1,0,112,1,9,0
257598,1,1,1,1,1,0,112,1,9,0
259479,1,1,0,0,0,0,112,1,9,0
259744,0,0,0,0,1,0,112,1,9,0
259790,1,0,1,0,0,0,112,1,9,0
260926,1,0,1,0,0,0,112,1,9,0
261102,1,0,0,1,1,0,112,1,9,0
261247,1,1,1,1,1,0,112,1,9,0
261699,0,0,0,0,1,0,112,1,9,0
262438,1,1,1,1,1,0,115,1,9,0
263773,0,0,0,0,1,0,115,1,9,0
263795,0,1,0,0,0,0,115,1,9,0
