attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
36,1,0,1,0,0,0,137,1,9,0
54,0,0,1,1,0,0,137,1,9,0
68,0,1,1,0,1,0,137,1,9,0
173,1,1,1,1,1,0,137,1,9,0
243,0,1,0,1,0,0,137,1,9,0
429,0,1,1,0,1,0,137,1,9,0
451,0,0,0,0,1,0,137,1,9,0
714,1,0,1,0,0,0,137,1,9,0
804,0,1,1,0,1,0,137,1,9,0
868,1,0,0,1,1,0,137,1,9,0
892,0,0,1,1,0,0,137,1,9,0
904,0,0,0,0,1,0,137,1,9,0
1018,1,1,0,0,0,0,137,1,9,0
1029,1,1,1,1,1,0,137,1,9,0
1431,1,1,1,1,1,0,137,1,9,0
1597,0,1,1,0,1,0,137,1,9,0
1615,0,1,1,1,1,1,137,1,9,0
1735,1,0,0,1,1,0,137,1,9,0
1802,0,1,0,1,0,0,137,1,9,0
1938,1,1,0,0,0,0,137,1,9,0
1965,0,0,1,1,0,0,137,1,9,0
2036,1,0,1,0,0,0,137,1,9,0
2078,0,1,1,0,1,0,137,1,9,0
2107,0,0,1,0,0,0,137,1,9,0
2124,0,1,1,0,1,0,137,1,9,0
2127,0,0,1,1,0,0,137,1,9,0
2177,1,0,0,1,1,0,137,1,9,0
2190,0,1,0,1,0,0,137,1,9,0
2257,1,1,1,1,1,0,137,1,9,0
2263,1,1,1,1,1,0,137,1,9,0
2268,1,0,0,1,1,0,137,1,9,0
2378,0,1,1,0,1,0,137,1,9,0
2408,1,0,0,1,1,0,137,1,9,0
2414,1,0,0,1,1,0,137,1,9,0
2443,1,1,0,0,0,0,137,1,9,0
3122,1,0,0,1,1,0,137,1,9,0
3135,1,1,1,1,1,0,137,1,9,0
3137,1,0,1,0,0,0,137,1,9,0
3324,1,1,0,0,0,0,137,1,9,0
3508,1,1,0,0,0,0,137,1,9,0
3736,1,0,0,1,1,0,137,1,9,0
3886,1,0,1,0,0,0,137,1,9,0
3954,1,0,0,1,1,0,137,1,9,0
4137,1,0,1,0,0,0,137,1,9,0
4198,1,0,0,1,1,0,137,1,9,0
4402,0,0,1,1,0,0,137,1,9,0
4531,0,0,1,1,0,0,137,1,9,0
4567,0,0,0,0,1,0,137,1,9,0
4684,0,1,0,1,0,0,137,1,9,0
4805,0,0,1,1,0,0,137,1,9,0
4832,0,0,1,1,0,0,137,1,9,0
4860,0,1,1,1,1,1,137,1,9,0
4912,0,0,0,0,1,0,137,1,9,0
4927,0,1,0,1,0,0,137,1,9,0
5044,0,1,0,1,0,0,137,1,9,0
5395,1,0,1,0,0,0,137,1,9,0
5402,1,1,0,0,0,0,137,1,9,0
5697,0,0,1,1,0,0,137,1,9,0
5706,0,1,0,1,0,0,137,1,9,0
5712,1,1,0,0,0,0,137,1,9,0
5742,0,1,1,0,1,0,137,1,9,0
5749,0,1,0,1,0,0,137,1,9,0
5829,0,1,1,0,1,0,137,1,9,0
5865,1,0,0,1,1,0,137,1,9,0
5882,0,0,0,0,1,0,137,1,9,0
6013,0,0,1,1,0,0,137,1,9,0
6357,1,1,1,1,1,0,137,1,9,0
6407,1,1,1,1,1,0,137,1,9,0
6591,1,1,0,0,0,0,137,1,9,0
6595,0,1,0,1,0,0,137,1,9,0
6631,1,0,0,1,1,0,137,1,9,0
6806,0,0,1,1,0,0,137,1,9,0
7067,1,0,0,1,1,0,137,1,9,0
7069,1,1,1,1,1,0,137,1,9,0
7127,0,0,0,0,1,0,137,1,9,0
7161,1,0,0,0,1,1,137,1,9,0
7192,1,0,0,1,1,0,137,1,9,0
7211,0,0,0,0,1,0,137,1,9,0
7306,1,1,0,0,0,0,137,1,9,0
7502,1,0,0,1,1,0,137,1,9,0
7527,1,1,0,0,0,0,137,1,9,0
7606,0,0,1,1,0,0,137,1,9,0
7657,1,0,1,1,0,0,137,1,9,0
7717,0,0,0,0,1,0,137,1,9,0
7733,1,1,1,1,1,0,137,1,9,0
7957,1,0,1,0,0,0,137,1,9,0
7965,0,1,1,0,1,0,137,1,9,0
7966,0,1,1,0,1,0,137,1,9,0
8021,0,0,1,1,0,0,137,1,9,0
8122,0,1,1,0,1,0,137,1,9,0
8419,0,0,1,1,0,0,137,1,9,0
8423,0,0,0,0,1,0,137,1,9,0
8448,0,1,1,0,1,0,137,1,9,0
8543,0,1,0,1,0,0,137,1,9,0
8896,1,1,0,0,0,0,137,1,9,0
8982,0,1,0,1,0,0,137,1,9,0
9140,0,1,0,1,0,0,137,1,9,0
9424,1,1,0,0,0,0,137,1,9,0
9566,0,1,0,1,0,0,137,1,9,0
9599,1,0,1,0,0,0,137,1,9,0
9663,0,0,0,1,1,1,137,1,9,0
9676,0,0,1,1,0,0,137,1,9,0
9701,0,1,0,1,0,0,137,1,9,0
9795,1,1,0,0,0,0,137,1,9,0
9863,0,0,0,0,1,0,137,1,9,0
10136,1,1,1,1,1,0,137,1,9,0
10181,1,1,1,1,1,0,137,1,9,0
10277,0,1,0,1,0,0,137,1,9,0
10417,0,1,1,0,1,0,137,1,9,0
10436,0,0,1,1,0,0,137,1,9,0
10775,0,0,1,1,0,0,137,1,9,0
10928,0,0,1,1,0,0,137,1,9,0
10962,1,1,1,1,1,0,137,1,9,0
11115,0,1,1,0,1,0,137,1,9,0
11167,1,0,0,1,1,0,137,1,9,0
11371,0,0,1,1,0,0,137,1,9,0
11433,0,0,0,0,1,0,137,1,9,0
11552,0,1,1,0,1,0,137,1,9,0
11589,0,0,0,0,1,0,137,1,9,0
11811,0,0,0,0,1,0,137,1,9,0
11830,1,1,0,0,0,0,137,1,9,0
11972,1,1,1,1,1,0,137,1,9,0
12042,0,1,0,1,0,0,137,1,9,0
12107,0,1,1,0,1,0,137,1,9,0
12119,1,0,0,1,1,0,137,1,9,0
12141,0,0,0,1,1,1,137,1,9,0
12166,0,0,1,1,0,0,137,1,9,0
12170,0,0,1,1,0,0,137,1,9,0
12175,0,1,0,1,0,0,137,1,9,0
12181,0,0,0,0,1,0,137,1,9,0
12257,0,0,0,0,1,0,137,1,9,0
12284,0,0,1,1,0,0,137,1,9,0
12323,0,1,1,0,1,0,137,1,9,0
12437,1,1,1,1,1,0,137,1,9,0
12472,1,1,1,1,1,0,137,1,9,0
12483,0,0,0,0,1,0,137,1,9,0
12484,1,0,0,1,1,0,137,1,9,0
12618,1,1,1,1,1,0,137,1,9,0
12643,0,1,1,0,1,0,137,1,9,0
12645,1,1,1,1,1,0,137,1,9,0
12803,1,0,0,1,1,0,137,1,9,0
12861,0,1,1,0,1,0,137,1,9,0
12867,1,1,1,1,1,0,137,1,9,0
12948,0,1,1,0,1,0,137,1,9,0
13021,1,0,0,1,1,0,137,1,9,0
13078,0,0,0,0,1,0,137,1,9,0
13133,1,1,1,1,1,0,137,1,9,0
13264,1,1,0,0,0,0,137,1,9,0
13292,1,0,1,0,0,0,137,1,9,0
13387,0,0,1,1,0,0,137,1,9,0
13416,0,1,1,0,1,0,137,1,9,0
13460,0,1,0,1,0,0,137,1,9,0
13558,1,1,0,1,0,0,137,1,9,0
13894,0,0,1,1,0,0,137,1,9,0
13932,1,1,1,1,1,0,137,1,9,0
14151,0,0,0,0,1,0,137,1,9,0
14215,0,0,0,0,1,0,137,1,9,0
14258,1,1,1,1,1,0,137,1,9,0
14316,1,1,0,0,0,0,137,1,9,0
14495,0,1,0,1,0,0,137,1,9,0
14518,0,1,1,0,1,0,137,1,9,0
14552,1,1,1,1,1,0,137,1,9,0
14583,0,0,0,0,1,0,137,1,9,0
14607,0,1,0,1,0,0,137,1,9,0
14688,1,1,0,0,0,0,137,1,9,0
14800,0,0,0,0,1,0,137,1,9,0
14887,0,0,0,0,1,0,137,1,9,0
14993,1,0,0,1,1,0,137,1,9,0
15005,1,0,0,1,1,0,137,1,9,0
15134,0,0,1,1,0,0,137,1,9,0
15188,1,0,0,1,1,0,137,1,9,0
15266,1,1,0,0,0,0,137,1,9,0
15566,1,1,0,0,0,0,137,1,9,0
15910,0,0,0,0,1,0,137,1,9,0
15917,1,0,1,0,0,0,137,1,9,0
15972,1,0,0,1,1,0,137,1,9,0
16045,0,1,1,0,1,0,137,1,9,0
16120,0,0,1,1,0,0,137,1,9,0
16217,1,1,0,0,0,0,137,1,9,0
16327,1,1,1,1,1,0,137,1,9,0
16379,0,0,1,1,0,0,137,1,9,0
16509,0,0,0,0,1,0,137,1,9,0
16622,0,0,0,0,1,0,137,1,9,0
16768,1,1,0,0,0,0,137,1,9,0
16813,0,0,1,1,0,0,137,1,9,0
16967,1,0,1,0,0,0,137,1,9,0
16983,0,1,0,1,0,0,137,1,9,0
17107,1,1,0,0,0,0,137,1,9,0
17128,1,1,1,1,1,0,137,1,9,0
17146,0,0,1,1,0,0,137,1,9,0
17278,1,1,1,1,1,0,137,1,9,0
