attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
16227,0,0,1,0,0,0,145
61473,0,1,1,0,1,0,145
80120,1,0,1,0,0,0,223
97393,1,0,1,0,0,0,223
97897,1,0,0,1,1,0,223
155467,0,1,0,1,0,0,103
257695,0,0,0,0,1,0,248
302304,1,0,1,0,0,0,31
313361,0,0,0,1,1,1,31
372722,1,1,0,1,0,0,82
385160,1,1,0,0,0,0,82
432499,0,1,1,1,1,1,141
600988,1,1,0,0,0,0,75
608626,0,0,1,1,0,0,75
619431,0,1,1,1,1,1,75
622468,1,0,0,1,1,0,75
654948,1,0,0,1,1,0,75
693043,1,1,1,0,1,1,97
698809,1,0,0,1,1,0,97
764459,1,1,1,1,1,0,180
803188,1,1,0,1,0,0,149
817273,1,0,1,0,0,0,149
819482,0,1,1,0,1,0,149
827259,1,0,1,0,0,0,149
873188,0,0,0,0,1,0,78
1003773,1,0,0,0,1,1,84
1004062,0,1,0,1,0,0,84
1082374,0,0,0,0,1,0,76
1094298,0,1,0,1,0,0,76
1174738,0,1,1,0,1,0,124
1187675,1,0,1,0,0,0,85
1239584,0,1,0,1,0,0,85
1285352,1,1,0,1,0,0,173
1357637,0,0,0,0,1,0,174
1362964,1,1,0,0,0,0,174
1468056,0,0,1,1,0,0,76
1638287,0,0,0,0,1,0,45
1745501,0,1,1,1,1,1,164
1765107,1,0,1,0,0,0,164
1782348,1,1,1,1,1,0,87
1804673,1,1,1,1,1,0,87
1831300,0,0,0,0,1,0,87
1844322,1,1,1,0,1,1,78
1858000,0,0,1,1,0,0,78
1872172,1,0,0,0,1,1,78
1874406,0,0,0,0,1,0,78
1952221,0,1,0,0,0,0,137
1980256,1,0,1,0,0,0,157
1992021,0,0,0,0,1,0,157
2047940,1,0,1,1,0,0,129
2070236,0,1,0,1,0,0,129
2090538,0,1,0,0,0,0,129
2124415,0,0,0,0,1,0,255
2132476,1,1,1,1,1,0,255
2211607,1,0,1,0,0,0,98
2211612,1,0,0,1,1,0,98
2261362,1,1,1,1,1,0,133
2300280,1,1,1,1,1,0,195
2344121,0,0,1,1,0,0,195
2347119,0,0,1,1,0,0,195
2380058,1,1,0,1,0,0,163
2387584,1,1,0,0,0,0,163
2389354,0,1,1,0,1,0,163
2390041,0,0,0,0,1,0,163
2487455,0,1,1,0,1,0,114
2558165,0,1,1,0,1,0,138
2568490,0,1,0,1,0,0,138
2577653,0,0,0,0,1,0,138
2592884,1,0,0,1,1,0,138
2593750,1,0,0,1,1,0,138
2609666,0,1,1,0,1,0,138
2628449,1,1,0,0,0,0,89
2631643,1,1,1,1,1,0,89
2705223,0,1,0,0,0,0,88
2770235,0,0,0,0,1,0,87
2841337,0,1,0,1,0,0,165
2855050,0,1,1,1,1,1,165
2858501,0,1,0,1,0,0,165
2888577,1,1,1,1,1,0,77
2924678,1,1,1,1,1,0,77
3041385,1,1,0,0,0,0,138
3051889,1,0,1,1,0,0,138
3068927,0,0,1,0,0,0,138
3078471,0,0,1,1,0,0,138
3173084,0,0,0,0,1,0,137
3202827,1,0,0,1,1,0,137
3222254,1,0,1,0,0,0,150
3297713,0,0,1,0,0,0,134
3369828,0,0,0,1,1,1,220
3376540,0,1,1,0,1,0,220
3392146,0,1,0,1,0,0,220
3486875,0,0,0,0,1,0,100
3635644,0,1,1,0,1,0,112
3658879,0,0,0,0,1,0,112
3692653,0,1,0,1,0,0,85
3734418,0,1,1,0,1,0,85
3759188,0,0,0,1,1,1,84
3869058,0,1,1,0,1,0,145
4034665,0,1,0,1,0,0,69
4070828,1,0,1,0,0,0,127
4093023,0,1,1,0,1,0,127
4119771,1,1,0,0,0,0,127
4126677,0,1,1,0,1,0,127
4203286,0,1,1,0,1,0,147
4290615,1,0,0,0,1,1,54
